event_id,user_id,session_id,timestamp,product_id,search_event_id
AU00025_4_SESS_U00025_4_0,U00025,SESS_U00025_4_0,2026-06-05 11:19:35,P0021,SU00025_4_SESS_U00025_4_0
AU00043_4_SESS_U00043_4_0,U00043,SESS_U00043_4_0,2026-06-05 19:44:34,P0149,SU00043_4_SESS_U00043_4_0
AU00052_4_SESS_U00052_4_0,U00052,SESS_U00052_4_0,2026-06-05 08:57:24,P0167,SU00052_4_SESS_U00052_4_0
AU00058_4_SESS_U00058_4_0,U00058,SESS_U00058_4_0,2026-06-05 12:17:40,P0011,SU00058_4_SESS_U00058_4_0
AU00069_4_SESS_U00069_4_0,U00069,SESS_U00069_4_0,2026-06-05 13:41:31,P0098,SU00069_4_SESS_U00069_4_0
AU00069_4_SESS_U00069_4_1,U00069,SESS_U00069_4_1,2026-06-05 21:10:45,P0492,SU00069_4_SESS_U00069_4_1
AU00076_4_SESS_U00076_4_0,U00076,SESS_U00076_4_0,2026-06-05 16:42:35,P0086,SU00076_4_SESS_U00076_4_0
AU00081_4_SESS_U00081_4_0,U00081,SESS_U00081_4_0,2026-06-05 22:36:58,P0101,SU00081_4_SESS_U00081_4_0
AU00082_4_SESS_U00082_4_0,U00082,SESS_U00082_4_0,2026-06-05 20:47:50,P0121,SU00082_4_SESS_U00082_4_0
AU00087_4_SESS_U00087_4_0,U00087,SESS_U00087_4_0,2026-06-05 21:42:43,P0427,SU00087_4_SESS_U00087_4_0
AU00088_4_SESS_U00088_4_0,U00088,SESS_U00088_4_0,2026-06-05 15:09:49,P0023,SU00088_4_SESS_U00088_4_0
AU00100_4_SESS_U00100_4_1,U00100,SESS_U00100_4_1,2026-06-05 19:23:56,P0381,SU00100_4_SESS_U00100_4_1
AU00104_4_SESS_U00104_4_0,U00104,SESS_U00104_4_0,2026-06-05 20:18:29,P0053,SU00104_4_SESS_U00104_4_0
AU00108_4_SESS_U00108_4_0,U00108,SESS_U00108_4_0,2026-06-05 15:55:33,P0002,SU00108_4_SESS_U00108_4_0
AU00135_4_SESS_U00135_4_0,U00135,SESS_U00135_4_0,2026-06-05 20:08:51,P0014,SU00135_4_SESS_U00135_4_0
AU00144_4_SESS_U00144_4_1,U00144,SESS_U00144_4_1,2026-06-05 07:12:44,P0002,SU00144_4_SESS_U00144_4_1
AU00171_4_SESS_U00171_4_0,U00171,SESS_U00171_4_0,2026-06-05 15:21:58,P0009,SU00171_4_SESS_U00171_4_0
AU00191_4_SESS_U00191_4_0,U00191,SESS_U00191_4_0,2026-06-05 17:00:28,P0061,SU00191_4_SESS_U00191_4_0
AU00214_4_SESS_U00214_4_0,U00214,SESS_U00214_4_0,2026-06-05 16:30:50,P0003,SU00214_4_SESS_U00214_4_0
AU00214_4_SESS_U00214_4_0,U00214,SESS_U00214_4_0,2026-06-05 09:14:16,P0016,SU00214_4_SESS_U00214_4_0
AU00218_4_SESS_U00218_4_0,U00218,SESS_U00218_4_0,2026-06-05 11:36:33,P0006,SU00218_4_SESS_U00218_4_0
AU00223_4_SESS_U00223_4_0,U00223,SESS_U00223_4_0,2026-06-05 12:49:41,P0142,SU00223_4_SESS_U00223_4_0
AU00227_4_SESS_U00227_4_0,U00227,SESS_U00227_4_0,2026-06-05 18:33:41,P0002,SU00227_4_SESS_U00227_4_0
AU00233_4_SESS_U00233_4_0,U00233,SESS_U00233_4_0,2026-06-05 20:31:44,P0002,SU00233_4_SESS_U00233_4_0
AU00263_4_SESS_U00263_4_0,U00263,SESS_U00263_4_0,2026-06-05 22:20:15,P0051,SU00263_4_SESS_U00263_4_0
AU00269_4_SESS_U00269_4_0,U00269,SESS_U00269_4_0,2026-06-05 11:21:47,P0002,SU00269_4_SESS_U00269_4_0
AU00271_4_SESS_U00271_4_0,U00271,SESS_U00271_4_0,2026-06-05 21:44:41,P0339,SU00271_4_SESS_U00271_4_0
AU00277_4_SESS_U00277_4_0,U00277,SESS_U00277_4_0,2026-06-05 14:35:45,P0002,SU00277_4_SESS_U00277_4_0
AU00285_4_SESS_U00285_4_0,U00285,SESS_U00285_4_0,2026-06-05 17:47:29,P0055,SU00285_4_SESS_U00285_4_0
AU00296_4_SESS_U00296_4_0,U00296,SESS_U00296_4_0,2026-06-05 13:53:29,P0235,SU00296_4_SESS_U00296_4_0
AU00303_4_SESS_U00303_4_0,U00303,SESS_U00303_4_0,2026-06-05 18:21:10,P0200,SU00303_4_SESS_U00303_4_0
AU00307_4_SESS_U00307_4_0,U00307,SESS_U00307_4_0,2026-06-05 11:36:21,P0670,SU00307_4_SESS_U00307_4_0
AU00308_4_SESS_U00308_4_1,U00308,SESS_U00308_4_1,2026-06-05 14:58:49,P0203,SU00308_4_SESS_U00308_4_1
AU00313_4_SESS_U00313_4_0,U00313,SESS_U00313_4_0,2026-06-05 15:32:10,P0276,SU00313_4_SESS_U00313_4_0
AU00330_4_SESS_U00330_4_0,U00330,SESS_U00330_4_0,2026-06-05 17:31:50,P0381,SU00330_4_SESS_U00330_4_0
AU00336_4_SESS_U00336_4_0,U00336,SESS_U00336_4_0,2026-06-05 20:17:34,P0195,SU00336_4_SESS_U00336_4_0
AU00347_4_SESS_U00347_4_0,U00347,SESS_U00347_4_0,2026-06-05 16:31:31,P0411,SU00347_4_SESS_U00347_4_0
AU00362_4_SESS_U00362_4_0,U00362,SESS_U00362_4_0,2026-06-05 10:24:25,P0016,SU00362_4_SESS_U00362_4_0
AU00362_4_SESS_U00362_4_1,U00362,SESS_U00362_4_1,2026-06-05 08:23:54,P0001,SU00362_4_SESS_U00362_4_1
AU00364_4_SESS_U00364_4_0,U00364,SESS_U00364_4_0,2026-06-05 16:36:15,P0001,SU00364_4_SESS_U00364_4_0
AU00366_4_SESS_U00366_4_1,U00366,SESS_U00366_4_1,2026-06-05 19:10:42,P0002,SU00366_4_SESS_U00366_4_1
AU00370_4_SESS_U00370_4_0,U00370,SESS_U00370_4_0,2026-06-05 11:59:33,P0421,SU00370_4_SESS_U00370_4_0
AU00375_4_SESS_U00375_4_0,U00375,SESS_U00375_4_0,2026-06-05 14:40:40,P0006,SU00375_4_SESS_U00375_4_0
AU00377_4_SESS_U00377_4_0,U00377,SESS_U00377_4_0,2026-06-05 14:29:35,P0032,SU00377_4_SESS_U00377_4_0
AU00382_4_SESS_U00382_4_0,U00382,SESS_U00382_4_0,2026-06-05 19:31:26,P0148,SU00382_4_SESS_U00382_4_0
AU00384_4_SESS_U00384_4_0,U00384,SESS_U00384_4_0,2026-06-05 16:23:28,P0180,SU00384_4_SESS_U00384_4_0
AU00388_4_SESS_U00388_4_0,U00388,SESS_U00388_4_0,2026-06-05 10:34:17,P0142,SU00388_4_SESS_U00388_4_0
AU00418_4_SESS_U00418_4_0,U00418,SESS_U00418_4_0,2026-06-05 07:50:18,P0111,SU00418_4_SESS_U00418_4_0
AU00418_4_SESS_U00418_4_0,U00418,SESS_U00418_4_0,2026-06-05 20:44:46,P0131,SU00418_4_SESS_U00418_4_0
AU00432_4_SESS_U00432_4_0,U00432,SESS_U00432_4_0,2026-06-05 22:46:49,P0032,SU00432_4_SESS_U00432_4_0
AU00437_4_SESS_U00437_4_0,U00437,SESS_U00437_4_0,2026-06-05 10:45:26,P0116,SU00437_4_SESS_U00437_4_0
AU00444_4_SESS_U00444_4_0,U00444,SESS_U00444_4_0,2026-06-05 07:24:49,P0102,SU00444_4_SESS_U00444_4_0
AU00447_4_SESS_U00447_4_0,U00447,SESS_U00447_4_0,2026-06-05 15:21:45,P0002,SU00447_4_SESS_U00447_4_0
AU00458_4_SESS_U00458_4_0,U00458,SESS_U00458_4_0,2026-06-05 12:45:45,P0121,SU00458_4_SESS_U00458_4_0
AU00458_4_SESS_U00458_4_0,U00458,SESS_U00458_4_0,2026-06-05 17:20:25,P0109,SU00458_4_SESS_U00458_4_0
AU00463_4_SESS_U00463_4_0,U00463,SESS_U00463_4_0,2026-06-05 08:20:26,P0121,SU00463_4_SESS_U00463_4_0
AU00464_4_SESS_U00464_4_0,U00464,SESS_U00464_4_0,2026-06-05 15:26:25,P0075,SU00464_4_SESS_U00464_4_0
AU00475_4_SESS_U00475_4_0,U00475,SESS_U00475_4_0,2026-06-05 22:13:36,P0017,SU00475_4_SESS_U00475_4_0
AU00478_4_SESS_U00478_4_1,U00478,SESS_U00478_4_1,2026-06-05 07:20:50,P0044,SU00478_4_SESS_U00478_4_1
AU00478_4_SESS_U00478_4_1,U00478,SESS_U00478_4_1,2026-06-05 08:06:27,P0008,SU00478_4_SESS_U00478_4_1
AU00490_4_SESS_U00490_4_0,U00490,SESS_U00490_4_0,2026-06-05 14:48:46,P0002,SU00490_4_SESS_U00490_4_0
AU00523_4_SESS_U00523_4_0,U00523,SESS_U00523_4_0,2026-06-05 09:20:25,P0017,SU00523_4_SESS_U00523_4_0
AU00536_4_SESS_U00536_4_0,U00536,SESS_U00536_4_0,2026-06-05 21:48:40,P0186,SU00536_4_SESS_U00536_4_0
AU00547_4_SESS_U00547_4_0,U00547,SESS_U00547_4_0,2026-06-05 21:12:19,P0138,SU00547_4_SESS_U00547_4_0
AU00548_4_SESS_U00548_4_1,U00548,SESS_U00548_4_1,2026-06-05 08:50:29,P0004,SU00548_4_SESS_U00548_4_1
AU00563_4_SESS_U00563_4_1,U00563,SESS_U00563_4_1,2026-06-05 22:42:43,P0411,SU00563_4_SESS_U00563_4_1
AU00572_4_SESS_U00572_4_0,U00572,SESS_U00572_4_0,2026-06-05 19:17:30,P0002,SU00572_4_SESS_U00572_4_0
AU00572_4_SESS_U00572_4_0,U00572,SESS_U00572_4_0,2026-06-05 10:20:55,P0210,SU00572_4_SESS_U00572_4_0
AU00582_4_SESS_U00582_4_0,U00582,SESS_U00582_4_0,2026-06-05 21:16:53,P0330,SU00582_4_SESS_U00582_4_0
AU00595_4_SESS_U00595_4_0,U00595,SESS_U00595_4_0,2026-06-05 22:17:17,P0308,SU00595_4_SESS_U00595_4_0
AU00597_4_SESS_U00597_4_0,U00597,SESS_U00597_4_0,2026-06-05 18:46:01,P0033,SU00597_4_SESS_U00597_4_0
AU00599_4_SESS_U00599_4_0,U00599,SESS_U00599_4_0,2026-06-05 21:32:36,P0041,SU00599_4_SESS_U00599_4_0
AU00601_4_SESS_U00601_4_0,U00601,SESS_U00601_4_0,2026-06-05 15:54:38,P0081,SU00601_4_SESS_U00601_4_0
AU00611_4_SESS_U00611_4_1,U00611,SESS_U00611_4_1,2026-06-05 22:08:38,P0450,SU00611_4_SESS_U00611_4_1
AU00630_4_SESS_U00630_4_0,U00630,SESS_U00630_4_0,2026-06-05 17:37:49,P0222,SU00630_4_SESS_U00630_4_0
AU00632_4_SESS_U00632_4_0,U00632,SESS_U00632_4_0,2026-06-05 22:01:24,P0009,SU00632_4_SESS_U00632_4_0
AU00643_4_SESS_U00643_4_0,U00643,SESS_U00643_4_0,2026-06-05 18:41:35,P0005,SU00643_4_SESS_U00643_4_0
AU00673_4_SESS_U00673_4_0,U00673,SESS_U00673_4_0,2026-06-05 20:54:50,P0003,SU00673_4_SESS_U00673_4_0
AU00680_4_SESS_U00680_4_0,U00680,SESS_U00680_4_0,2026-06-05 20:42:13,P0003,SU00680_4_SESS_U00680_4_0
AU00705_4_SESS_U00705_4_0,U00705,SESS_U00705_4_0,2026-06-05 11:35:45,P0494,SU00705_4_SESS_U00705_4_0
AU00716_4_SESS_U00716_4_0,U00716,SESS_U00716_4_0,2026-06-05 09:11:46,P0167,SU00716_4_SESS_U00716_4_0
AU00720_4_SESS_U00720_4_0,U00720,SESS_U00720_4_0,2026-06-05 07:01:59,P0013,SU00720_4_SESS_U00720_4_0
AU00729_4_SESS_U00729_4_1,U00729,SESS_U00729_4_1,2026-06-05 16:47:16,P0438,SU00729_4_SESS_U00729_4_1
AU00750_4_SESS_U00750_4_0,U00750,SESS_U00750_4_0,2026-06-05 13:58:28,P0049,SU00750_4_SESS_U00750_4_0
AU00755_4_SESS_U00755_4_0,U00755,SESS_U00755_4_0,2026-06-05 08:44:24,P0192,SU00755_4_SESS_U00755_4_0
AU00758_4_SESS_U00758_4_0,U00758,SESS_U00758_4_0,2026-06-05 15:50:18,P0002,SU00758_4_SESS_U00758_4_0
AU00758_4_SESS_U00758_4_0,U00758,SESS_U00758_4_0,2026-06-05 15:40:41,P0016,SU00758_4_SESS_U00758_4_0
AU00761_4_SESS_U00761_4_0,U00761,SESS_U00761_4_0,2026-06-05 20:37:41,P0263,SU00761_4_SESS_U00761_4_0
AU00767_4_SESS_U00767_4_0,U00767,SESS_U00767_4_0,2026-06-05 20:13:29,P0127,SU00767_4_SESS_U00767_4_0
AU00770_4_SESS_U00770_4_0,U00770,SESS_U00770_4_0,2026-06-05 19:32:32,P0002,SU00770_4_SESS_U00770_4_0
AU00783_4_SESS_U00783_4_0,U00783,SESS_U00783_4_0,2026-06-05 11:07:39,P0072,SU00783_4_SESS_U00783_4_0
AU00795_4_SESS_U00795_4_1,U00795,SESS_U00795_4_1,2026-06-05 07:28:51,P0239,SU00795_4_SESS_U00795_4_1
AU00008_5_SESS_U00008_5_1,U00008,SESS_U00008_5_1,2026-06-06 13:33:27,P0018,SU00008_5_SESS_U00008_5_1
AU00013_5_SESS_U00013_5_1,U00013,SESS_U00013_5_1,2026-06-06 18:08:24,P0488,SU00013_5_SESS_U00013_5_1
AU00027_5_SESS_U00027_5_0,U00027,SESS_U00027_5_0,2026-06-06 13:51:55,P0040,SU00027_5_SESS_U00027_5_0
AU00027_5_SESS_U00027_5_1,U00027,SESS_U00027_5_1,2026-06-06 17:16:20,P0227,SU00027_5_SESS_U00027_5_1
AU00031_5_SESS_U00031_5_0,U00031,SESS_U00031_5_0,2026-06-06 12:06:39,P0488,SU00031_5_SESS_U00031_5_0
AU00039_5_SESS_U00039_5_0,U00039,SESS_U00039_5_0,2026-06-06 20:22:16,P0011,SU00039_5_SESS_U00039_5_0
AU00049_5_SESS_U00049_5_0,U00049,SESS_U00049_5_0,2026-06-06 17:19:44,P0072,SU00049_5_SESS_U00049_5_0
AU00049_5_SESS_U00049_5_0,U00049,SESS_U00049_5_0,2026-06-06 15:54:21,P0112,SU00049_5_SESS_U00049_5_0
AU00050_5_SESS_U00050_5_0,U00050,SESS_U00050_5_0,2026-06-06 17:15:23,P0024,SU00050_5_SESS_U00050_5_0
AU00057_5_SESS_U00057_5_1,U00057,SESS_U00057_5_1,2026-06-06 09:45:21,P0002,SU00057_5_SESS_U00057_5_1
AU00070_5_SESS_U00070_5_0,U00070,SESS_U00070_5_0,2026-06-06 10:37:26,P0277,SU00070_5_SESS_U00070_5_0
AU00112_5_SESS_U00112_5_1,U00112,SESS_U00112_5_1,2026-06-06 19:01:32,P0004,SU00112_5_SESS_U00112_5_1
AU00130_5_SESS_U00130_5_0,U00130,SESS_U00130_5_0,2026-06-06 22:01:11,P0125,SU00130_5_SESS_U00130_5_0
AU00142_5_SESS_U00142_5_0,U00142,SESS_U00142_5_0,2026-06-06 16:06:37,P0174,SU00142_5_SESS_U00142_5_0
AU00148_5_SESS_U00148_5_0,U00148,SESS_U00148_5_0,2026-06-06 16:48:49,P0599,SU00148_5_SESS_U00148_5_0
AU00158_5_SESS_U00158_5_0,U00158,SESS_U00158_5_0,2026-06-06 16:45:45,P0022,SU00158_5_SESS_U00158_5_0
AU00168_5_SESS_U00168_5_0,U00168,SESS_U00168_5_0,2026-06-06 08:13:43,P0211,SU00168_5_SESS_U00168_5_0
AU00181_5_SESS_U00181_5_0,U00181,SESS_U00181_5_0,2026-06-06 09:50:33,P0280,SU00181_5_SESS_U00181_5_0
AU00186_5_SESS_U00186_5_0,U00186,SESS_U00186_5_0,2026-06-06 21:50:24,P0004,SU00186_5_SESS_U00186_5_0
AU00195_5_SESS_U00195_5_0,U00195,SESS_U00195_5_0,2026-06-06 14:22:54,P0181,SU00195_5_SESS_U00195_5_0
AU00198_5_SESS_U00198_5_0,U00198,SESS_U00198_5_0,2026-06-06 21:00:27,P0112,SU00198_5_SESS_U00198_5_0
AU00201_5_SESS_U00201_5_0,U00201,SESS_U00201_5_0,2026-06-06 19:33:24,P0077,SU00201_5_SESS_U00201_5_0
AU00202_5_SESS_U00202_5_0,U00202,SESS_U00202_5_0,2026-06-06 18:49:34,P0002,SU00202_5_SESS_U00202_5_0
AU00213_5_SESS_U00213_5_0,U00213,SESS_U00213_5_0,2026-06-06 12:25:30,P0017,SU00213_5_SESS_U00213_5_0
AU00216_5_SESS_U00216_5_0,U00216,SESS_U00216_5_0,2026-06-06 21:35:37,P0056,SU00216_5_SESS_U00216_5_0
AU00216_5_SESS_U00216_5_1,U00216,SESS_U00216_5_1,2026-06-06 09:09:32,P0023,SU00216_5_SESS_U00216_5_1
AU00217_5_SESS_U00217_5_0,U00217,SESS_U00217_5_0,2026-06-06 08:01:40,P0397,SU00217_5_SESS_U00217_5_0
AU00226_5_SESS_U00226_5_0,U00226,SESS_U00226_5_0,2026-06-06 19:47:42,P0279,SU00226_5_SESS_U00226_5_0
AU00232_5_SESS_U00232_5_0,U00232,SESS_U00232_5_0,2026-06-06 22:06:41,P0042,SU00232_5_SESS_U00232_5_0
AU00240_5_SESS_U00240_5_0,U00240,SESS_U00240_5_0,2026-06-06 07:49:44,P0002,SU00240_5_SESS_U00240_5_0
AU00240_5_SESS_U00240_5_0,U00240,SESS_U00240_5_0,2026-06-06 15:12:29,P0017,SU00240_5_SESS_U00240_5_0
AU00240_5_SESS_U00240_5_1,U00240,SESS_U00240_5_1,2026-06-06 13:56:28,P0004,SU00240_5_SESS_U00240_5_1
AU00293_5_SESS_U00293_5_0,U00293,SESS_U00293_5_0,2026-06-06 07:08:50,P0227,SU00293_5_SESS_U00293_5_0
AU00303_5_SESS_U00303_5_0,U00303,SESS_U00303_5_0,2026-06-06 11:00:44,P0288,SU00303_5_SESS_U00303_5_0
AU00306_5_SESS_U00306_5_0,U00306,SESS_U00306_5_0,2026-06-06 14:54:38,P0049,SU00306_5_SESS_U00306_5_0
AU00306_5_SESS_U00306_5_1,U00306,SESS_U00306_5_1,2026-06-06 12:18:33,P0139,SU00306_5_SESS_U00306_5_1
AU00325_5_SESS_U00325_5_0,U00325,SESS_U00325_5_0,2026-06-06 18:39:50,P0001,SU00325_5_SESS_U00325_5_0
AU00331_5_SESS_U00331_5_0,U00331,SESS_U00331_5_0,2026-06-06 09:34:24,P0018,SU00331_5_SESS_U00331_5_0
AU00338_5_SESS_U00338_5_0,U00338,SESS_U00338_5_0,2026-06-06 14:03:38,P0001,SU00338_5_SESS_U00338_5_0
AU00340_5_SESS_U00340_5_0,U00340,SESS_U00340_5_0,2026-06-06 14:07:12,P0091,SU00340_5_SESS_U00340_5_0
AU00351_5_SESS_U00351_5_0,U00351,SESS_U00351_5_0,2026-06-06 16:01:57,P0184,SU00351_5_SESS_U00351_5_0
AU00353_5_SESS_U00353_5_0,U00353,SESS_U00353_5_0,2026-06-06 21:26:15,P0121,SU00353_5_SESS_U00353_5_0
AU00354_5_SESS_U00354_5_0,U00354,SESS_U00354_5_0,2026-06-06 17:46:50,P0001,SU00354_5_SESS_U00354_5_0
AU00359_5_SESS_U00359_5_0,U00359,SESS_U00359_5_0,2026-06-06 10:22:50,P0022,SU00359_5_SESS_U00359_5_0
AU00368_5_SESS_U00368_5_0,U00368,SESS_U00368_5_0,2026-06-06 22:44:47,P0012,SU00368_5_SESS_U00368_5_0
AU00369_5_SESS_U00369_5_0,U00369,SESS_U00369_5_0,2026-06-06 19:48:23,P0451,SU00369_5_SESS_U00369_5_0
AU00384_5_SESS_U00384_5_0,U00384,SESS_U00384_5_0,2026-06-06 10:06:48,P0083,SU00384_5_SESS_U00384_5_0
AU00385_5_SESS_U00385_5_0,U00385,SESS_U00385_5_0,2026-06-06 21:19:46,P0169,SU00385_5_SESS_U00385_5_0
AU00386_5_SESS_U00386_5_0,U00386,SESS_U00386_5_0,2026-06-06 21:15:32,P0002,SU00386_5_SESS_U00386_5_0
AU00397_5_SESS_U00397_5_0,U00397,SESS_U00397_5_0,2026-06-06 19:06:53,P0640,SU00397_5_SESS_U00397_5_0
AU00406_5_SESS_U00406_5_0,U00406,SESS_U00406_5_0,2026-06-06 12:09:45,P0001,SU00406_5_SESS_U00406_5_0
AU00429_5_SESS_U00429_5_0,U00429,SESS_U00429_5_0,2026-06-06 18:18:22,P0111,SU00429_5_SESS_U00429_5_0
AU00429_5_SESS_U00429_5_1,U00429,SESS_U00429_5_1,2026-06-06 21:37:45,P0051,SU00429_5_SESS_U00429_5_1
AU00432_5_SESS_U00432_5_0,U00432,SESS_U00432_5_0,2026-06-06 20:32:42,P0155,SU00432_5_SESS_U00432_5_0
AU00433_5_SESS_U00433_5_0,U00433,SESS_U00433_5_0,2026-06-06 19:42:26,P0482,SU00433_5_SESS_U00433_5_0
AU00446_5_SESS_U00446_5_0,U00446,SESS_U00446_5_0,2026-06-06 16:00:24,P0002,SU00446_5_SESS_U00446_5_0
AU00466_5_SESS_U00466_5_0,U00466,SESS_U00466_5_0,2026-06-06 13:51:25,P0077,SU00466_5_SESS_U00466_5_0
AU00493_5_SESS_U00493_5_0,U00493,SESS_U00493_5_0,2026-06-06 20:03:45,P0002,SU00493_5_SESS_U00493_5_0
AU00517_5_SESS_U00517_5_0,U00517,SESS_U00517_5_0,2026-06-06 18:04:50,P0004,SU00517_5_SESS_U00517_5_0
AU00537_5_SESS_U00537_5_0,U00537,SESS_U00537_5_0,2026-06-06 20:48:39,P0004,SU00537_5_SESS_U00537_5_0
AU00542_5_SESS_U00542_5_0,U00542,SESS_U00542_5_0,2026-06-06 13:51:41,P0171,SU00542_5_SESS_U00542_5_0
AU00545_5_SESS_U00545_5_0,U00545,SESS_U00545_5_0,2026-06-06 20:29:24,P0174,SU00545_5_SESS_U00545_5_0
AU00564_5_SESS_U00564_5_0,U00564,SESS_U00564_5_0,2026-06-06 18:34:22,P0005,SU00564_5_SESS_U00564_5_0
AU00568_5_SESS_U00568_5_0,U00568,SESS_U00568_5_0,2026-06-06 16:43:36,P0122,SU00568_5_SESS_U00568_5_0
AU00568_5_SESS_U00568_5_0,U00568,SESS_U00568_5_0,2026-06-06 14:46:28,P0033,SU00568_5_SESS_U00568_5_0
AU00577_5_SESS_U00577_5_0,U00577,SESS_U00577_5_0,2026-06-06 09:03:48,P0236,SU00577_5_SESS_U00577_5_0
AU00577_5_SESS_U00577_5_1,U00577,SESS_U00577_5_1,2026-06-06 13:47:25,P0075,SU00577_5_SESS_U00577_5_1
AU00582_5_SESS_U00582_5_0,U00582,SESS_U00582_5_0,2026-06-06 09:39:51,P0227,SU00582_5_SESS_U00582_5_0
AU00588_5_SESS_U00588_5_0,U00588,SESS_U00588_5_0,2026-06-06 14:28:41,P0002,SU00588_5_SESS_U00588_5_0
AU00591_5_SESS_U00591_5_0,U00591,SESS_U00591_5_0,2026-06-06 18:57:43,P0074,SU00591_5_SESS_U00591_5_0
AU00599_5_SESS_U00599_5_0,U00599,SESS_U00599_5_0,2026-06-06 15:15:53,P0002,SU00599_5_SESS_U00599_5_0
AU00606_5_SESS_U00606_5_0,U00606,SESS_U00606_5_0,2026-06-06 13:38:54,P0027,SU00606_5_SESS_U00606_5_0
AU00610_5_SESS_U00610_5_0,U00610,SESS_U00610_5_0,2026-06-06 08:04:49,P0640,SU00610_5_SESS_U00610_5_0
AU00614_5_SESS_U00614_5_0,U00614,SESS_U00614_5_0,2026-06-06 16:10:57,P0036,SU00614_5_SESS_U00614_5_0
AU00619_5_SESS_U00619_5_0,U00619,SESS_U00619_5_0,2026-06-06 16:54:17,P0285,SU00619_5_SESS_U00619_5_0
AU00627_5_SESS_U00627_5_0,U00627,SESS_U00627_5_0,2026-06-06 14:41:36,P0006,SU00627_5_SESS_U00627_5_0
AU00632_5_SESS_U00632_5_0,U00632,SESS_U00632_5_0,2026-06-06 14:45:33,P0016,SU00632_5_SESS_U00632_5_0
AU00633_5_SESS_U00633_5_1,U00633,SESS_U00633_5_1,2026-06-06 21:50:28,P0234,SU00633_5_SESS_U00633_5_1
AU00642_5_SESS_U00642_5_0,U00642,SESS_U00642_5_0,2026-06-06 11:05:36,P0264,SU00642_5_SESS_U00642_5_0
AU00661_5_SESS_U00661_5_1,U00661,SESS_U00661_5_1,2026-06-06 16:06:39,P0264,SU00661_5_SESS_U00661_5_1
AU00675_5_SESS_U00675_5_0,U00675,SESS_U00675_5_0,2026-06-06 08:16:26,P0210,SU00675_5_SESS_U00675_5_0
AU00676_5_SESS_U00676_5_1,U00676,SESS_U00676_5_1,2026-06-06 08:06:22,P0088,SU00676_5_SESS_U00676_5_1
AU00678_5_SESS_U00678_5_0,U00678,SESS_U00678_5_0,2026-06-06 17:00:41,P0006,SU00678_5_SESS_U00678_5_0
AU00683_5_SESS_U00683_5_0,U00683,SESS_U00683_5_0,2026-06-06 18:51:29,P0107,SU00683_5_SESS_U00683_5_0
AU00683_5_SESS_U00683_5_0,U00683,SESS_U00683_5_0,2026-06-06 10:30:53,P0227,SU00683_5_SESS_U00683_5_0
AU00689_5_SESS_U00689_5_0,U00689,SESS_U00689_5_0,2026-06-06 09:04:41,P0005,SU00689_5_SESS_U00689_5_0
AU00694_5_SESS_U00694_5_0,U00694,SESS_U00694_5_0,2026-06-06 07:05:49,P0030,SU00694_5_SESS_U00694_5_0
AU00706_5_SESS_U00706_5_0,U00706,SESS_U00706_5_0,2026-06-06 22:15:24,P0433,SU00706_5_SESS_U00706_5_0
AU00722_5_SESS_U00722_5_0,U00722,SESS_U00722_5_0,2026-06-06 12:18:20,P0004,SU00722_5_SESS_U00722_5_0
AU00723_5_SESS_U00723_5_0,U00723,SESS_U00723_5_0,2026-06-06 08:14:21,P0488,SU00723_5_SESS_U00723_5_0
AU00726_5_SESS_U00726_5_0,U00726,SESS_U00726_5_0,2026-06-06 20:51:25,P0256,SU00726_5_SESS_U00726_5_0
AU00730_5_SESS_U00730_5_0,U00730,SESS_U00730_5_0,2026-06-06 19:24:32,P0001,SU00730_5_SESS_U00730_5_0
AU00746_5_SESS_U00746_5_0,U00746,SESS_U00746_5_0,2026-06-06 22:05:59,P0060,SU00746_5_SESS_U00746_5_0
AU00759_5_SESS_U00759_5_0,U00759,SESS_U00759_5_0,2026-06-06 20:12:12,P0063,SU00759_5_SESS_U00759_5_0
AU00761_5_SESS_U00761_5_0,U00761,SESS_U00761_5_0,2026-06-06 19:49:44,P0013,SU00761_5_SESS_U00761_5_0
AU00761_5_SESS_U00761_5_1,U00761,SESS_U00761_5_1,2026-06-06 19:45:43,P0021,SU00761_5_SESS_U00761_5_1
AU00766_5_SESS_U00766_5_0,U00766,SESS_U00766_5_0,2026-06-06 22:42:41,P0016,SU00766_5_SESS_U00766_5_0
AU00774_5_SESS_U00774_5_0,U00774,SESS_U00774_5_0,2026-06-06 17:07:40,P0057,SU00774_5_SESS_U00774_5_0
AU00784_5_SESS_U00784_5_0,U00784,SESS_U00784_5_0,2026-06-06 21:56:35,P0002,SU00784_5_SESS_U00784_5_0
AU00793_5_SESS_U00793_5_0,U00793,SESS_U00793_5_0,2026-06-06 17:52:45,P0010,SU00793_5_SESS_U00793_5_0
AU00793_5_SESS_U00793_5_1,U00793,SESS_U00793_5_1,2026-06-06 07:27:23,P0012,SU00793_5_SESS_U00793_5_1
AU00799_5_SESS_U00799_5_0,U00799,SESS_U00799_5_0,2026-06-06 14:38:26,P0004,SU00799_5_SESS_U00799_5_0
AU00008_6_SESS_U00008_6_0,U00008,SESS_U00008_6_0,2026-06-07 19:05:47,P0003,SU00008_6_SESS_U00008_6_0
AU00008_6_SESS_U00008_6_0,U00008,SESS_U00008_6_0,2026-06-07 20:51:21,P0013,SU00008_6_SESS_U00008_6_0
