event_id,user_id,session_id,timestamp,order_id,product_ids,revenue,search_event_id
PU00031_5_SESS_U00031_5_0,U00031,SESS_U00031_5_0,2026-06-06 12:11:39,OU00031_5_SESS_U00031_5_0,P0488,109.12,SU00031_5_SESS_U00031_5_0
PU00049_5_SESS_U00049_5_0,U00049,SESS_U00049_5_0,2026-06-06 16:06:21,OU00049_5_SESS_U00049_5_0,P0112,49.99,SU00049_5_SESS_U00049_5_0
PU00070_5_SESS_U00070_5_0,U00070,SESS_U00070_5_0,2026-06-06 10:50:26,OU00070_5_SESS_U00070_5_0,P0277,177.64,SU00070_5_SESS_U00070_5_0
PU00112_5_SESS_U00112_5_1,U00112,SESS_U00112_5_1,2026-06-06 19:04:32,OU00112_5_SESS_U00112_5_1,P0004,185.62,SU00112_5_SESS_U00112_5_1
PU00168_5_SESS_U00168_5_0,U00168,SESS_U00168_5_0,2026-06-06 08:26:43,OU00168_5_SESS_U00168_5_0,P0211,171.39,SU00168_5_SESS_U00168_5_0
PU00181_5_SESS_U00181_5_0,U00181,SESS_U00181_5_0,2026-06-06 09:59:33,OU00181_5_SESS_U00181_5_0,P0280,177.12,SU00181_5_SESS_U00181_5_0
PU00186_5_SESS_U00186_5_0,U00186,SESS_U00186_5_0,2026-06-06 22:01:24,OU00186_5_SESS_U00186_5_0,P0004,185.62,SU00186_5_SESS_U00186_5_0
PU00198_5_SESS_U00198_5_0,U00198,SESS_U00198_5_0,2026-06-06 21:09:27,OU00198_5_SESS_U00198_5_0,P0112,49.99,SU00198_5_SESS_U00198_5_0
PU00201_5_SESS_U00201_5_0,U00201,SESS_U00201_5_0,2026-06-06 19:50:24,OU00201_5_SESS_U00201_5_0,P0077,273.38,SU00201_5_SESS_U00201_5_0
PU00213_5_SESS_U00213_5_0,U00213,SESS_U00213_5_0,2026-06-06 12:33:30,OU00213_5_SESS_U00213_5_0,P0017,101.71,SU00213_5_SESS_U00213_5_0
PU00216_5_SESS_U00216_5_1,U00216,SESS_U00216_5_1,2026-06-06 09:26:32,OU00216_5_SESS_U00216_5_1,P0023,98.26,SU00216_5_SESS_U00216_5_1
PU00240_5_SESS_U00240_5_0,U00240,SESS_U00240_5_0,2026-06-06 15:26:29,OU00240_5_SESS_U00240_5_0,P0017,101.71,SU00240_5_SESS_U00240_5_0
PU00240_5_SESS_U00240_5_1,U00240,SESS_U00240_5_1,2026-06-06 14:10:28,OU00240_5_SESS_U00240_5_1,P0004,185.62,SU00240_5_SESS_U00240_5_1
PU00303_5_SESS_U00303_5_0,U00303,SESS_U00303_5_0,2026-06-06 11:06:44,OU00303_5_SESS_U00303_5_0,P0288,196.79,SU00303_5_SESS_U00303_5_0
PU00306_5_SESS_U00306_5_0,U00306,SESS_U00306_5_0,2026-06-06 15:07:38,OU00306_5_SESS_U00306_5_0,P0049,124.81,SU00306_5_SESS_U00306_5_0
PU00306_5_SESS_U00306_5_1,U00306,SESS_U00306_5_1,2026-06-06 12:19:33,OU00306_5_SESS_U00306_5_1,P0139,37.82,SU00306_5_SESS_U00306_5_1
PU00325_5_SESS_U00325_5_0,U00325,SESS_U00325_5_0,2026-06-06 18:50:50,OU00325_5_SESS_U00325_5_0,P0001,38.71,SU00325_5_SESS_U00325_5_0
PU00331_5_SESS_U00331_5_0,U00331,SESS_U00331_5_0,2026-06-06 09:47:24,OU00331_5_SESS_U00331_5_0,P0018,106.34,SU00331_5_SESS_U00331_5_0
PU00338_5_SESS_U00338_5_0,U00338,SESS_U00338_5_0,2026-06-06 14:06:38,OU00338_5_SESS_U00338_5_0,P0001,38.71,SU00338_5_SESS_U00338_5_0
PU00340_5_SESS_U00340_5_0,U00340,SESS_U00340_5_0,2026-06-06 14:14:12,OU00340_5_SESS_U00340_5_0,P0091,49.08,SU00340_5_SESS_U00340_5_0
PU00351_5_SESS_U00351_5_0,U00351,SESS_U00351_5_0,2026-06-06 16:11:57,OU00351_5_SESS_U00351_5_0,P0184,308.91,SU00351_5_SESS_U00351_5_0
PU00359_5_SESS_U00359_5_0,U00359,SESS_U00359_5_0,2026-06-06 10:29:50,OU00359_5_SESS_U00359_5_0,P0022,19.44,SU00359_5_SESS_U00359_5_0
PU00384_5_SESS_U00384_5_0,U00384,SESS_U00384_5_0,2026-06-06 10:20:48,OU00384_5_SESS_U00384_5_0,P0083,109.31,SU00384_5_SESS_U00384_5_0
PU00386_5_SESS_U00386_5_0,U00386,SESS_U00386_5_0,2026-06-06 21:33:32,OU00386_5_SESS_U00386_5_0,P0002,333.49,SU00386_5_SESS_U00386_5_0
PU00397_5_SESS_U00397_5_0,U00397,SESS_U00397_5_0,2026-06-06 19:19:53,OU00397_5_SESS_U00397_5_0,P0640,83.48,SU00397_5_SESS_U00397_5_0
PU00406_5_SESS_U00406_5_0,U00406,SESS_U00406_5_0,2026-06-06 12:11:45,OU00406_5_SESS_U00406_5_0,P0001,38.71,SU00406_5_SESS_U00406_5_0
PU00429_5_SESS_U00429_5_0,U00429,SESS_U00429_5_0,2026-06-06 18:22:22,OU00429_5_SESS_U00429_5_0,P0111,97.58,SU00429_5_SESS_U00429_5_0
PU00466_5_SESS_U00466_5_0,U00466,SESS_U00466_5_0,2026-06-06 13:55:25,OU00466_5_SESS_U00466_5_0,P0077,273.38,SU00466_5_SESS_U00466_5_0
PU00493_5_SESS_U00493_5_0,U00493,SESS_U00493_5_0,2026-06-06 20:15:45,OU00493_5_SESS_U00493_5_0,P0002,333.49,SU00493_5_SESS_U00493_5_0
PU00542_5_SESS_U00542_5_0,U00542,SESS_U00542_5_0,2026-06-06 14:10:41,OU00542_5_SESS_U00542_5_0,P0171,208.11,SU00542_5_SESS_U00542_5_0
PU00545_5_SESS_U00545_5_0,U00545,SESS_U00545_5_0,2026-06-06 20:36:24,OU00545_5_SESS_U00545_5_0,P0174,43.26,SU00545_5_SESS_U00545_5_0
PU00564_5_SESS_U00564_5_0,U00564,SESS_U00564_5_0,2026-06-06 18:52:22,OU00564_5_SESS_U00564_5_0,P0005,49.18,SU00564_5_SESS_U00564_5_0
PU00568_5_SESS_U00568_5_0,U00568,SESS_U00568_5_0,2026-06-06 14:50:28,OU00568_5_SESS_U00568_5_0,P0033,13.33,SU00568_5_SESS_U00568_5_0
PU00577_5_SESS_U00577_5_0,U00577,SESS_U00577_5_0,2026-06-06 09:13:48,OU00577_5_SESS_U00577_5_0,P0236,161.71,SU00577_5_SESS_U00577_5_0
PU00577_5_SESS_U00577_5_1,U00577,SESS_U00577_5_1,2026-06-06 13:52:25,OU00577_5_SESS_U00577_5_1,P0075,134.56,SU00577_5_SESS_U00577_5_1
PU00582_5_SESS_U00582_5_0,U00582,SESS_U00582_5_0,2026-06-06 09:40:51,OU00582_5_SESS_U00582_5_0,P0227,146.28,SU00582_5_SESS_U00582_5_0
PU00588_5_SESS_U00588_5_0,U00588,SESS_U00588_5_0,2026-06-06 14:45:41,OU00588_5_SESS_U00588_5_0,P0002,333.49,SU00588_5_SESS_U00588_5_0
PU00591_5_SESS_U00591_5_0,U00591,SESS_U00591_5_0,2026-06-06 19:12:43,OU00591_5_SESS_U00591_5_0,P0074,151.4,SU00591_5_SESS_U00591_5_0
PU00599_5_SESS_U00599_5_0,U00599,SESS_U00599_5_0,2026-06-06 15:22:53,OU00599_5_SESS_U00599_5_0,P0002,333.49,SU00599_5_SESS_U00599_5_0
PU00606_5_SESS_U00606_5_0,U00606,SESS_U00606_5_0,2026-06-06 13:50:54,OU00606_5_SESS_U00606_5_0,P0027,81.89,SU00606_5_SESS_U00606_5_0
PU00614_5_SESS_U00614_5_0,U00614,SESS_U00614_5_0,2026-06-06 16:13:57,OU00614_5_SESS_U00614_5_0,P0036,150.3,SU00614_5_SESS_U00614_5_0
PU00619_5_SESS_U00619_5_0,U00619,SESS_U00619_5_0,2026-06-06 17:09:17,OU00619_5_SESS_U00619_5_0,P0285,208.72,SU00619_5_SESS_U00619_5_0
PU00632_5_SESS_U00632_5_0,U00632,SESS_U00632_5_0,2026-06-06 14:59:33,OU00632_5_SESS_U00632_5_0,P0016,23.04,SU00632_5_SESS_U00632_5_0
PU00642_5_SESS_U00642_5_0,U00642,SESS_U00642_5_0,2026-06-06 11:11:36,OU00642_5_SESS_U00642_5_0,P0264,105.34,SU00642_5_SESS_U00642_5_0
PU00676_5_SESS_U00676_5_1,U00676,SESS_U00676_5_1,2026-06-06 08:22:22,OU00676_5_SESS_U00676_5_1,P0088,60.28,SU00676_5_SESS_U00676_5_1
PU00678_5_SESS_U00678_5_0,U00678,SESS_U00678_5_0,2026-06-06 17:05:41,OU00678_5_SESS_U00678_5_0,P0006,59.46,SU00678_5_SESS_U00678_5_0
PU00722_5_SESS_U00722_5_0,U00722,SESS_U00722_5_0,2026-06-06 12:26:20,OU00722_5_SESS_U00722_5_0,P0004,185.62,SU00722_5_SESS_U00722_5_0
PU00723_5_SESS_U00723_5_0,U00723,SESS_U00723_5_0,2026-06-06 08:34:21,OU00723_5_SESS_U00723_5_0,P0488,109.12,SU00723_5_SESS_U00723_5_0
PU00730_5_SESS_U00730_5_0,U00730,SESS_U00730_5_0,2026-06-06 19:37:32,OU00730_5_SESS_U00730_5_0,P0001,38.71,SU00730_5_SESS_U00730_5_0
PU00759_5_SESS_U00759_5_0,U00759,SESS_U00759_5_0,2026-06-06 20:27:12,OU00759_5_SESS_U00759_5_0,P0063,292.63,SU00759_5_SESS_U00759_5_0
PU00761_5_SESS_U00761_5_1,U00761,SESS_U00761_5_1,2026-06-06 19:58:43,OU00761_5_SESS_U00761_5_1,P0021,219.97,SU00761_5_SESS_U00761_5_1
PU00784_5_SESS_U00784_5_0,U00784,SESS_U00784_5_0,2026-06-06 22:07:35,OU00784_5_SESS_U00784_5_0,P0002,333.49,SU00784_5_SESS_U00784_5_0
PU00793_5_SESS_U00793_5_0,U00793,SESS_U00793_5_0,2026-06-06 17:54:45,OU00793_5_SESS_U00793_5_0,P0010,66.06,SU00793_5_SESS_U00793_5_0
PU00008_6_SESS_U00008_6_0,U00008,SESS_U00008_6_0,2026-06-07 19:20:47,OU00008_6_SESS_U00008_6_0,P0003,68.02,SU00008_6_SESS_U00008_6_0
PU00008_6_SESS_U00008_6_0,U00008,SESS_U00008_6_0,2026-06-07 20:52:21,OU00008_6_SESS_U00008_6_0,P0013,184.81,SU00008_6_SESS_U00008_6_0
PU00009_6_SESS_U00009_6_0,U00009,SESS_U00009_6_0,2026-06-07 19:20:39,OU00009_6_SESS_U00009_6_0,P0166,127.27,SU00009_6_SESS_U00009_6_0
PU00017_6_SESS_U00017_6_0,U00017,SESS_U00017_6_0,2026-06-07 22:17:31,OU00017_6_SESS_U00017_6_0,P0079,85.28,SU00017_6_SESS_U00017_6_0
PU00026_6_SESS_U00026_6_0,U00026,SESS_U00026_6_0,2026-06-07 07:53:27,OU00026_6_SESS_U00026_6_0,P0002,333.49,SU00026_6_SESS_U00026_6_0
PU00034_6_SESS_U00034_6_0,U00034,SESS_U00034_6_0,2026-06-07 10:47:29,OU00034_6_SESS_U00034_6_0,P0004,185.62,SU00034_6_SESS_U00034_6_0
PU00034_6_SESS_U00034_6_1,U00034,SESS_U00034_6_1,2026-06-07 10:02:25,OU00034_6_SESS_U00034_6_1,P0002,333.49,SU00034_6_SESS_U00034_6_1
PU00034_6_SESS_U00034_6_1,U00034,SESS_U00034_6_1,2026-06-07 16:35:19,OU00034_6_SESS_U00034_6_1,P0010,66.06,SU00034_6_SESS_U00034_6_1
PU00038_6_SESS_U00038_6_0,U00038,SESS_U00038_6_0,2026-06-07 20:52:36,OU00038_6_SESS_U00038_6_0,P0004,185.62,SU00038_6_SESS_U00038_6_0
PU00038_6_SESS_U00038_6_0,U00038,SESS_U00038_6_0,2026-06-07 14:57:19,OU00038_6_SESS_U00038_6_0,P0002,333.49,SU00038_6_SESS_U00038_6_0
PU00053_6_SESS_U00053_6_0,U00053,SESS_U00053_6_0,2026-06-07 15:28:18,OU00053_6_SESS_U00053_6_0,P0411,106.0,SU00053_6_SESS_U00053_6_0
PU00109_6_SESS_U00109_6_0,U00109,SESS_U00109_6_0,2026-06-07 13:31:33,OU00109_6_SESS_U00109_6_0,P0013,184.81,SU00109_6_SESS_U00109_6_0
PU00110_6_SESS_U00110_6_0,U00110,SESS_U00110_6_0,2026-06-07 21:49:57,OU00110_6_SESS_U00110_6_0,P0014,57.91,SU00110_6_SESS_U00110_6_0
PU00114_6_SESS_U00114_6_0,U00114,SESS_U00114_6_0,2026-06-07 20:57:51,OU00114_6_SESS_U00114_6_0,P0069,36.56,SU00114_6_SESS_U00114_6_0
PU00117_6_SESS_U00117_6_0,U00117,SESS_U00117_6_0,2026-06-07 18:24:19,OU00117_6_SESS_U00117_6_0,P0531,74.66,SU00117_6_SESS_U00117_6_0
PU00126_6_SESS_U00126_6_0,U00126,SESS_U00126_6_0,2026-06-07 08:35:26,OU00126_6_SESS_U00126_6_0,P0101,10.58,SU00126_6_SESS_U00126_6_0
PU00126_6_SESS_U00126_6_0,U00126,SESS_U00126_6_0,2026-06-07 11:44:50,OU00126_6_SESS_U00126_6_0,P0156,27.85,SU00126_6_SESS_U00126_6_0
PU00138_6_SESS_U00138_6_0,U00138,SESS_U00138_6_0,2026-06-07 22:40:25,OU00138_6_SESS_U00138_6_0,P0118,37.75,SU00138_6_SESS_U00138_6_0
PU00143_6_SESS_U00143_6_0,U00143,SESS_U00143_6_0,2026-06-07 14:20:08,OU00143_6_SESS_U00143_6_0,P0002,333.49,SU00143_6_SESS_U00143_6_0
PU00152_6_SESS_U00152_6_0,U00152,SESS_U00152_6_0,2026-06-07 20:30:40,OU00152_6_SESS_U00152_6_0,P0044,274.16,SU00152_6_SESS_U00152_6_0
PU00162_6_SESS_U00162_6_0,U00162,SESS_U00162_6_0,2026-06-07 22:55:42,OU00162_6_SESS_U00162_6_0,P0166,127.27,SU00162_6_SESS_U00162_6_0
PU00163_6_SESS_U00163_6_0,U00163,SESS_U00163_6_0,2026-06-07 15:20:26,OU00163_6_SESS_U00163_6_0,P0058,80.65,SU00163_6_SESS_U00163_6_0
PU00207_6_SESS_U00207_6_0,U00207,SESS_U00207_6_0,2026-06-07 15:17:31,OU00207_6_SESS_U00207_6_0,P0018,106.34,SU00207_6_SESS_U00207_6_0
PU00208_6_SESS_U00208_6_0,U00208,SESS_U00208_6_0,2026-06-07 11:49:35,OU00208_6_SESS_U00208_6_0,P0049,124.81,SU00208_6_SESS_U00208_6_0
PU00208_6_SESS_U00208_6_0,U00208,SESS_U00208_6_0,2026-06-07 12:18:42,OU00208_6_SESS_U00208_6_0,P0263,19.49,SU00208_6_SESS_U00208_6_0
PU00228_6_SESS_U00228_6_0,U00228,SESS_U00228_6_0,2026-06-07 18:12:50,OU00228_6_SESS_U00228_6_0,P0092,253.94,SU00228_6_SESS_U00228_6_0
PU00255_6_SESS_U00255_6_0,U00255,SESS_U00255_6_0,2026-06-07 22:06:33,OU00255_6_SESS_U00255_6_0,P0514,159.24,SU00255_6_SESS_U00255_6_0
PU00264_6_SESS_U00264_6_0,U00264,SESS_U00264_6_0,2026-06-07 16:43:42,OU00264_6_SESS_U00264_6_0,P0005,49.18,SU00264_6_SESS_U00264_6_0
PU00271_6_SESS_U00271_6_0,U00271,SESS_U00271_6_0,2026-06-07 13:30:34,OU00271_6_SESS_U00271_6_0,P0080,17.5,SU00271_6_SESS_U00271_6_0
PU00274_6_SESS_U00274_6_0,U00274,SESS_U00274_6_0,2026-06-07 08:26:38,OU00274_6_SESS_U00274_6_0,P0245,20.18,SU00274_6_SESS_U00274_6_0
PU00285_6_SESS_U00285_6_0,U00285,SESS_U00285_6_0,2026-06-07 08:06:57,OU00285_6_SESS_U00285_6_0,P0467,31.43,SU00285_6_SESS_U00285_6_0
PU00326_6_SESS_U00326_6_0,U00326,SESS_U00326_6_0,2026-06-07 21:49:38,OU00326_6_SESS_U00326_6_0,P0044,274.16,SU00326_6_SESS_U00326_6_0
PU00334_6_SESS_U00334_6_0,U00334,SESS_U00334_6_0,2026-06-07 22:28:44,OU00334_6_SESS_U00334_6_0,P0615,193.45,SU00334_6_SESS_U00334_6_0
PU00336_6_SESS_U00336_6_0,U00336,SESS_U00336_6_0,2026-06-07 09:56:18,OU00336_6_SESS_U00336_6_0,P0002,333.49,SU00336_6_SESS_U00336_6_0
PU00365_6_SESS_U00365_6_0,U00365,SESS_U00365_6_0,2026-06-07 15:02:12,OU00365_6_SESS_U00365_6_0,P0111,97.58,SU00365_6_SESS_U00365_6_0
PU00469_6_SESS_U00469_6_0,U00469,SESS_U00469_6_0,2026-06-07 14:31:35,OU00469_6_SESS_U00469_6_0,P0227,146.28,SU00469_6_SESS_U00469_6_0
PU00470_6_SESS_U00470_6_0,U00470,SESS_U00470_6_0,2026-06-07 14:11:39,OU00470_6_SESS_U00470_6_0,P0004,185.62,SU00470_6_SESS_U00470_6_0
PU00492_6_SESS_U00492_6_0,U00492,SESS_U00492_6_0,2026-06-07 18:04:47,OU00492_6_SESS_U00492_6_0,P0086,123.94,SU00492_6_SESS_U00492_6_0
PU00512_6_SESS_U00512_6_0,U00512,SESS_U00512_6_0,2026-06-07 19:03:26,OU00512_6_SESS_U00512_6_0,P0002,333.49,SU00512_6_SESS_U00512_6_0
PU00568_6_SESS_U00568_6_0,U00568,SESS_U00568_6_0,2026-06-07 17:30:08,OU00568_6_SESS_U00568_6_0,P0112,49.99,SU00568_6_SESS_U00568_6_0
PU00571_6_SESS_U00571_6_0,U00571,SESS_U00571_6_0,2026-06-07 19:32:29,OU00571_6_SESS_U00571_6_0,P0002,333.49,SU00571_6_SESS_U00571_6_0
PU00598_6_SESS_U00598_6_0,U00598,SESS_U00598_6_0,2026-06-07 15:44:29,OU00598_6_SESS_U00598_6_0,P0001,38.71,SU00598_6_SESS_U00598_6_0
PU00635_6_SESS_U00635_6_0,U00635,SESS_U00635_6_0,2026-06-07 09:51:44,OU00635_6_SESS_U00635_6_0,P0002,333.49,SU00635_6_SESS_U00635_6_0
PU00642_6_SESS_U00642_6_0,U00642,SESS_U00642_6_0,2026-06-07 07:36:28,OU00642_6_SESS_U00642_6_0,P0156,27.85,SU00642_6_SESS_U00642_6_0
PU00671_6_SESS_U00671_6_0,U00671,SESS_U00671_6_0,2026-06-07 22:39:26,OU00671_6_SESS_U00671_6_0,P0075,134.56,SU00671_6_SESS_U00671_6_0
PU00672_6_SESS_U00672_6_0,U00672,SESS_U00672_6_0,2026-06-07 22:57:43,OU00672_6_SESS_U00672_6_0,P0154,100.87,SU00672_6_SESS_U00672_6_0
PU00707_6_SESS_U00707_6_0,U00707,SESS_U00707_6_0,2026-06-07 09:37:27,OU00707_6_SESS_U00707_6_0,P0031,218.53,SU00707_6_SESS_U00707_6_0
PU00721_6_SESS_U00721_6_1,U00721,SESS_U00721_6_1,2026-06-07 07:18:16,OU00721_6_SESS_U00721_6_1,P0028,82.96,SU00721_6_SESS_U00721_6_1
PU00722_6_SESS_U00722_6_0,U00722,SESS_U00722_6_0,2026-06-07 10:22:39,OU00722_6_SESS_U00722_6_0,P0013,184.81,SU00722_6_SESS_U00722_6_0
PU00727_6_SESS_U00727_6_0,U00727,SESS_U00727_6_0,2026-06-07 18:53:42,OU00727_6_SESS_U00727_6_0,P0013,184.81,SU00727_6_SESS_U00727_6_0
PU00730_6_SESS_U00730_6_0,U00730,SESS_U00730_6_0,2026-06-07 18:12:42,OU00730_6_SESS_U00730_6_0,P0111,97.58,SU00730_6_SESS_U00730_6_0
PU00736_6_SESS_U00736_6_0,U00736,SESS_U00736_6_0,2026-06-07 22:30:46,OU00736_6_SESS_U00736_6_0,P0051,87.51,SU00736_6_SESS_U00736_6_0
PU00737_6_SESS_U00737_6_0,U00737,SESS_U00737_6_0,2026-06-07 07:26:44,OU00737_6_SESS_U00737_6_0,P0149,19.1,SU00737_6_SESS_U00737_6_0
PU00749_6_SESS_U00749_6_1,U00749,SESS_U00749_6_1,2026-06-07 21:02:15,OU00749_6_SESS_U00749_6_1,P0014,57.91,SU00749_6_SESS_U00749_6_1
PU00779_6_SESS_U00779_6_0,U00779,SESS_U00779_6_0,2026-06-07 16:45:34,OU00779_6_SESS_U00779_6_0,P0012,175.34,SU00779_6_SESS_U00779_6_0
PU00783_6_SESS_U00783_6_0,U00783,SESS_U00783_6_0,2026-06-07 10:12:59,OU00783_6_SESS_U00783_6_0,P0009,136.23,SU00783_6_SESS_U00783_6_0
PU00790_6_SESS_U00790_6_0,U00790,SESS_U00790_6_0,2026-06-07 18:36:42,OU00790_6_SESS_U00790_6_0,P0276,49.12,SU00790_6_SESS_U00790_6_0
PU00001_7_SESS_U00001_7_0,U00001,SESS_U00001_7_0,2026-06-08 07:42:36,OU00001_7_SESS_U00001_7_0,P0236,161.71,SU00001_7_SESS_U00001_7_0
PU00004_7_SESS_U00004_7_0,U00004,SESS_U00004_7_0,2026-06-08 15:54:40,OU00004_7_SESS_U00004_7_0,P0009,136.23,SU00004_7_SESS_U00004_7_0
PU00030_7_SESS_U00030_7_0,U00030,SESS_U00030_7_0,2026-06-08 22:23:35,OU00030_7_SESS_U00030_7_0,P0002,333.49,SU00030_7_SESS_U00030_7_0
PU00031_7_SESS_U00031_7_0,U00031,SESS_U00031_7_0,2026-06-08 13:14:35,OU00031_7_SESS_U00031_7_0,P0190,60.79,SU00031_7_SESS_U00031_7_0
PU00031_7_SESS_U00031_7_0,U00031,SESS_U00031_7_0,2026-06-08 10:07:48,OU00031_7_SESS_U00031_7_0,P0165,45.25,SU00031_7_SESS_U00031_7_0
PU00076_7_SESS_U00076_7_0,U00076,SESS_U00076_7_0,2026-06-08 09:05:25,OU00076_7_SESS_U00076_7_0,P0152,62.13,SU00076_7_SESS_U00076_7_0
PU00092_7_SESS_U00092_7_0,U00092,SESS_U00092_7_0,2026-06-08 20:22:21,OU00092_7_SESS_U00092_7_0,P0002,333.49,SU00092_7_SESS_U00092_7_0
PU00092_7_SESS_U00092_7_0,U00092,SESS_U00092_7_0,2026-06-08 08:19:56,OU00092_7_SESS_U00092_7_0,P0123,55.88,SU00092_7_SESS_U00092_7_0
PU00118_7_SESS_U00118_7_0,U00118,SESS_U00118_7_0,2026-06-08 17:04:49,OU00118_7_SESS_U00118_7_0,P0135,171.15,SU00118_7_SESS_U00118_7_0
PU00118_7_SESS_U00118_7_0,U00118,SESS_U00118_7_0,2026-06-08 21:00:53,OU00118_7_SESS_U00118_7_0,P0116,160.08,SU00118_7_SESS_U00118_7_0
PU00128_7_SESS_U00128_7_0,U00128,SESS_U00128_7_0,2026-06-08 15:58:37,OU00128_7_SESS_U00128_7_0,P0171,208.11,SU00128_7_SESS_U00128_7_0
PU00135_7_SESS_U00135_7_0,U00135,SESS_U00135_7_0,2026-06-08 19:21:44,OU00135_7_SESS_U00135_7_0,P0041,35.63,SU00135_7_SESS_U00135_7_0
PU00183_7_SESS_U00183_7_0,U00183,SESS_U00183_7_0,2026-06-08 07:34:18,OU00183_7_SESS_U00183_7_0,P0004,185.62,SU00183_7_SESS_U00183_7_0
PU00184_7_SESS_U00184_7_0,U00184,SESS_U00184_7_0,2026-06-08 09:55:38,OU00184_7_SESS_U00184_7_0,P0016,23.04,SU00184_7_SESS_U00184_7_0
PU00184_7_SESS_U00184_7_0,U00184,SESS_U00184_7_0,2026-06-08 18:55:08,OU00184_7_SESS_U00184_7_0,P0101,10.58,SU00184_7_SESS_U00184_7_0
PU00185_7_SESS_U00185_7_0,U00185,SESS_U00185_7_0,2026-06-08 16:46:36,OU00185_7_SESS_U00185_7_0,P0024,38.04,SU00185_7_SESS_U00185_7_0
PU00203_7_SESS_U00203_7_0,U00203,SESS_U00203_7_0,2026-06-08 21:28:18,OU00203_7_SESS_U00203_7_0,P0086,123.94,SU00203_7_SESS_U00203_7_0
PU00225_7_SESS_U00225_7_0,U00225,SESS_U00225_7_0,2026-06-08 13:43:36,OU00225_7_SESS_U00225_7_0,P0197,162.45,SU00225_7_SESS_U00225_7_0
PU00226_7_SESS_U00226_7_0,U00226,SESS_U00226_7_0,2026-06-08 19:57:30,OU00226_7_SESS_U00226_7_0,P0002,333.49,SU00226_7_SESS_U00226_7_0
PU00234_7_SESS_U00234_7_0,U00234,SESS_U00234_7_0,2026-06-08 22:44:50,OU00234_7_SESS_U00234_7_0,P0427,93.44,SU00234_7_SESS_U00234_7_0
PU00245_7_SESS_U00245_7_0,U00245,SESS_U00245_7_0,2026-06-08 07:31:15,OU00245_7_SESS_U00245_7_0,P0047,103.84,SU00245_7_SESS_U00245_7_0
PU00254_7_SESS_U00254_7_1,U00254,SESS_U00254_7_1,2026-06-08 13:56:44,OU00254_7_SESS_U00254_7_1,P0002,333.49,SU00254_7_SESS_U00254_7_1
PU00280_7_SESS_U00280_7_0,U00280,SESS_U00280_7_0,2026-06-08 11:48:15,OU00280_7_SESS_U00280_7_0,P0120,86.43,SU00280_7_SESS_U00280_7_0
PU00294_7_SESS_U00294_7_0,U00294,SESS_U00294_7_0,2026-06-08 18:47:58,OU00294_7_SESS_U00294_7_0,P0004,185.62,SU00294_7_SESS_U00294_7_0
PU00295_7_SESS_U00295_7_0,U00295,SESS_U00295_7_0,2026-06-08 10:30:53,OU00295_7_SESS_U00295_7_0,P0119,314.01,SU00295_7_SESS_U00295_7_0
PU00314_7_SESS_U00314_7_0,U00314,SESS_U00314_7_0,2026-06-08 12:56:52,OU00314_7_SESS_U00314_7_0,P0310,66.98,SU00314_7_SESS_U00314_7_0
PU00331_7_SESS_U00331_7_1,U00331,SESS_U00331_7_1,2026-06-08 08:59:45,OU00331_7_SESS_U00331_7_1,P0002,333.49,SU00331_7_SESS_U00331_7_1
PU00355_7_SESS_U00355_7_0,U00355,SESS_U00355_7_0,2026-06-08 22:59:00,OU00355_7_SESS_U00355_7_0,P0111,97.58,SU00355_7_SESS_U00355_7_0
PU00357_7_SESS_U00357_7_0,U00357,SESS_U00357_7_0,2026-06-08 16:16:40,OU00357_7_SESS_U00357_7_0,P0038,25.48,SU00357_7_SESS_U00357_7_0
PU00361_7_SESS_U00361_7_0,U00361,SESS_U00361_7_0,2026-06-08 08:08:31,OU00361_7_SESS_U00361_7_0,P0075,134.56,SU00361_7_SESS_U00361_7_0
PU00382_7_SESS_U00382_7_0,U00382,SESS_U00382_7_0,2026-06-08 09:20:29,OU00382_7_SESS_U00382_7_0,P0060,75.43,SU00382_7_SESS_U00382_7_0
PU00393_7_SESS_U00393_7_0,U00393,SESS_U00393_7_0,2026-06-08 16:35:33,OU00393_7_SESS_U00393_7_0,P0013,184.81,SU00393_7_SESS_U00393_7_0
PU00400_7_SESS_U00400_7_1,U00400,SESS_U00400_7_1,2026-06-08 17:34:56,OU00400_7_SESS_U00400_7_1,P0051,87.51,SU00400_7_SESS_U00400_7_1
PU00402_7_SESS_U00402_7_0,U00402,SESS_U00402_7_0,2026-06-08 17:56:40,OU00402_7_SESS_U00402_7_0,P0397,302.57,SU00402_7_SESS_U00402_7_0
PU00429_7_SESS_U00429_7_0,U00429,SESS_U00429_7_0,2026-06-08 07:36:37,OU00429_7_SESS_U00429_7_0,P0001,38.71,SU00429_7_SESS_U00429_7_0
PU00429_7_SESS_U00429_7_0,U00429,SESS_U00429_7_0,2026-06-08 09:20:21,OU00429_7_SESS_U00429_7_0,P0002,333.49,SU00429_7_SESS_U00429_7_0
PU00430_7_SESS_U00430_7_0,U00430,SESS_U00430_7_0,2026-06-08 07:40:27,OU00430_7_SESS_U00430_7_0,P0092,253.94,SU00430_7_SESS_U00430_7_0
PU00450_7_SESS_U00450_7_0,U00450,SESS_U00450_7_0,2026-06-08 17:44:28,OU00450_7_SESS_U00450_7_0,P0218,166.76,SU00450_7_SESS_U00450_7_0
