session_id,user_id,timestamp,device_type
SESS_U00142_7_0,U00142,2026-06-08 20:00:00,desktop
SESS_U00144_7_0,U00144,2026-06-08 07:00:00,mobile
SESS_U00146_7_0,U00146,2026-06-08 12:00:00,desktop
SESS_U00151_7_0,U00151,2026-06-08 08:00:00,mobile
SESS_U00154_7_0,U00154,2026-06-08 21:00:00,mobile
SESS_U00155_7_0,U00155,2026-06-08 19:00:00,desktop
SESS_U00160_7_0,U00160,2026-06-08 10:00:00,mobile
SESS_U00168_7_0,U00168,2026-06-08 07:00:00,tablet
SESS_U00169_7_0,U00169,2026-06-08 15:00:00,mobile
SESS_U00172_7_0,U00172,2026-06-08 18:00:00,mobile
SESS_U00180_7_0,U00180,2026-06-08 07:00:00,mobile
SESS_U00180_7_1,U00180,2026-06-08 07:00:00,mobile
SESS_U00183_7_0,U00183,2026-06-08 14:00:00,desktop
SESS_U00184_7_0,U00184,2026-06-08 20:00:00,mobile
SESS_U00184_7_1,U00184,2026-06-08 10:00:00,mobile
SESS_U00185_7_0,U00185,2026-06-08 16:00:00,mobile
SESS_U00186_7_0,U00186,2026-06-08 09:00:00,desktop
SESS_U00191_7_0,U00191,2026-06-08 20:00:00,desktop
SESS_U00191_7_1,U00191,2026-06-08 09:00:00,mobile
SESS_U00192_7_0,U00192,2026-06-08 20:00:00,mobile
SESS_U00194_7_0,U00194,2026-06-08 12:00:00,mobile
SESS_U00199_7_0,U00199,2026-06-08 13:00:00,mobile
SESS_U00201_7_0,U00201,2026-06-08 07:00:00,mobile
SESS_U00203_7_0,U00203,2026-06-08 16:00:00,mobile
SESS_U00205_7_0,U00205,2026-06-08 20:00:00,mobile
SESS_U00205_7_1,U00205,2026-06-08 10:00:00,mobile
SESS_U00211_7_0,U00211,2026-06-08 12:00:00,mobile
SESS_U00212_7_0,U00212,2026-06-08 08:00:00,desktop
SESS_U00215_7_0,U00215,2026-06-08 09:00:00,mobile
SESS_U00217_7_0,U00217,2026-06-08 20:00:00,mobile
SESS_U00219_7_0,U00219,2026-06-08 21:00:00,mobile
SESS_U00219_7_1,U00219,2026-06-08 15:00:00,mobile
SESS_U00224_7_0,U00224,2026-06-08 16:00:00,mobile
SESS_U00225_7_0,U00225,2026-06-08 09:00:00,mobile
SESS_U00226_7_0,U00226,2026-06-08 22:00:00,mobile
SESS_U00226_7_1,U00226,2026-06-08 21:00:00,desktop
SESS_U00227_7_0,U00227,2026-06-08 07:00:00,mobile
SESS_U00228_7_0,U00228,2026-06-08 13:00:00,desktop
SESS_U00234_7_0,U00234,2026-06-08 15:00:00,desktop
SESS_U00239_7_0,U00239,2026-06-08 16:00:00,desktop
SESS_U00239_7_1,U00239,2026-06-08 12:00:00,desktop
SESS_U00244_7_0,U00244,2026-06-08 20:00:00,mobile
SESS_U00245_7_0,U00245,2026-06-08 19:00:00,mobile
SESS_U00246_7_0,U00246,2026-06-08 14:00:00,mobile
SESS_U00253_7_0,U00253,2026-06-08 21:00:00,mobile
SESS_U00254_7_0,U00254,2026-06-08 17:00:00,desktop
SESS_U00254_7_1,U00254,2026-06-08 20:00:00,mobile
SESS_U00258_7_0,U00258,2026-06-08 07:00:00,desktop
SESS_U00258_7_1,U00258,2026-06-08 16:00:00,mobile
SESS_U00261_7_0,U00261,2026-06-08 07:00:00,mobile
SESS_U00264_7_0,U00264,2026-06-08 09:00:00,desktop
SESS_U00266_7_0,U00266,2026-06-08 08:00:00,mobile
SESS_U00268_7_0,U00268,2026-06-08 08:00:00,mobile
SESS_U00278_7_0,U00278,2026-06-08 12:00:00,mobile
SESS_U00280_7_0,U00280,2026-06-08 21:00:00,mobile
SESS_U00284_7_0,U00284,2026-06-08 07:00:00,mobile
SESS_U00294_7_0,U00294,2026-06-08 11:00:00,desktop
SESS_U00295_7_0,U00295,2026-06-08 18:00:00,desktop
SESS_U00296_7_0,U00296,2026-06-08 19:00:00,mobile
SESS_U00298_7_0,U00298,2026-06-08 07:00:00,mobile
SESS_U00304_7_0,U00304,2026-06-08 22:00:00,mobile
SESS_U00304_7_1,U00304,2026-06-08 15:00:00,desktop
SESS_U00306_7_0,U00306,2026-06-08 09:00:00,desktop
SESS_U00307_7_0,U00307,2026-06-08 18:00:00,desktop
SESS_U00309_7_0,U00309,2026-06-08 17:00:00,mobile
SESS_U00313_7_0,U00313,2026-06-08 13:00:00,mobile
SESS_U00314_7_0,U00314,2026-06-08 20:00:00,desktop
SESS_U00314_7_1,U00314,2026-06-08 18:00:00,tablet
SESS_U00316_7_0,U00316,2026-06-08 14:00:00,mobile
SESS_U00316_7_1,U00316,2026-06-08 14:00:00,mobile
SESS_U00317_7_0,U00317,2026-06-08 19:00:00,mobile
SESS_U00319_7_0,U00319,2026-06-08 17:00:00,mobile
SESS_U00321_7_0,U00321,2026-06-08 17:00:00,desktop
SESS_U00321_7_1,U00321,2026-06-08 13:00:00,mobile
SESS_U00327_7_0,U00327,2026-06-08 12:00:00,desktop
SESS_U00330_7_0,U00330,2026-06-08 19:00:00,desktop
SESS_U00331_7_0,U00331,2026-06-08 18:00:00,mobile
SESS_U00331_7_1,U00331,2026-06-08 16:00:00,mobile
SESS_U00333_7_0,U00333,2026-06-08 07:00:00,mobile
SESS_U00339_7_0,U00339,2026-06-08 21:00:00,desktop
SESS_U00347_7_0,U00347,2026-06-08 21:00:00,mobile
SESS_U00349_7_0,U00349,2026-06-08 22:00:00,desktop
SESS_U00349_7_1,U00349,2026-06-08 11:00:00,desktop
SESS_U00355_7_0,U00355,2026-06-08 22:00:00,desktop
SESS_U00357_7_0,U00357,2026-06-08 18:00:00,mobile
SESS_U00358_7_0,U00358,2026-06-08 11:00:00,mobile
SESS_U00358_7_1,U00358,2026-06-08 10:00:00,desktop
SESS_U00360_7_0,U00360,2026-06-08 12:00:00,desktop
SESS_U00360_7_1,U00360,2026-06-08 07:00:00,desktop
SESS_U00361_7_0,U00361,2026-06-08 19:00:00,mobile
SESS_U00364_7_0,U00364,2026-06-08 17:00:00,mobile
SESS_U00370_7_0,U00370,2026-06-08 14:00:00,mobile
SESS_U00370_7_1,U00370,2026-06-08 13:00:00,desktop
SESS_U00373_7_0,U00373,2026-06-08 22:00:00,desktop
SESS_U00376_7_0,U00376,2026-06-08 17:00:00,mobile
SESS_U00380_7_0,U00380,2026-06-08 07:00:00,mobile
SESS_U00382_7_0,U00382,2026-06-08 07:00:00,desktop
SESS_U00386_7_0,U00386,2026-06-08 09:00:00,mobile
SESS_U00386_7_1,U00386,2026-06-08 14:00:00,mobile
SESS_U00390_7_0,U00390,2026-06-08 17:00:00,mobile
SESS_U00391_7_0,U00391,2026-06-08 22:00:00,mobile
SESS_U00393_7_0,U00393,2026-06-08 10:00:00,mobile
SESS_U00393_7_1,U00393,2026-06-08 07:00:00,mobile
SESS_U00394_7_0,U00394,2026-06-08 08:00:00,mobile
SESS_U00395_7_0,U00395,2026-06-08 16:00:00,mobile
SESS_U00398_7_0,U00398,2026-06-08 09:00:00,mobile
SESS_U00398_7_1,U00398,2026-06-08 14:00:00,desktop
SESS_U00400_7_0,U00400,2026-06-08 21:00:00,mobile
SESS_U00400_7_1,U00400,2026-06-08 20:00:00,mobile
SESS_U00401_7_0,U00401,2026-06-08 11:00:00,mobile
SESS_U00401_7_1,U00401,2026-06-08 10:00:00,mobile
SESS_U00402_7_0,U00402,2026-06-08 18:00:00,mobile
SESS_U00403_7_0,U00403,2026-06-08 19:00:00,mobile
SESS_U00405_7_0,U00405,2026-06-08 08:00:00,desktop
SESS_U00413_7_0,U00413,2026-06-08 08:00:00,mobile
SESS_U00414_7_0,U00414,2026-06-08 13:00:00,mobile
SESS_U00420_7_0,U00420,2026-06-08 13:00:00,desktop
SESS_U00425_7_0,U00425,2026-06-08 14:00:00,mobile
SESS_U00429_7_0,U00429,2026-06-08 12:00:00,mobile
SESS_U00430_7_0,U00430,2026-06-08 09:00:00,mobile
SESS_U00430_7_1,U00430,2026-06-08 17:00:00,mobile
SESS_U00433_7_0,U00433,2026-06-08 21:00:00,mobile
SESS_U00434_7_0,U00434,2026-06-08 07:00:00,mobile
SESS_U00443_7_0,U00443,2026-06-08 12:00:00,mobile
SESS_U00443_7_1,U00443,2026-06-08 18:00:00,desktop
SESS_U00450_7_0,U00450,2026-06-08 22:00:00,tablet
SESS_U00458_7_0,U00458,2026-06-08 19:00:00,mobile
SESS_U00462_7_0,U00462,2026-06-08 14:00:00,mobile
SESS_U00463_7_0,U00463,2026-06-08 08:00:00,mobile
SESS_U00467_7_0,U00467,2026-06-08 10:00:00,desktop
SESS_U00468_7_0,U00468,2026-06-08 12:00:00,mobile
SESS_U00474_7_0,U00474,2026-06-08 14:00:00,mobile
SESS_U00474_7_1,U00474,2026-06-08 21:00:00,mobile
SESS_U00486_7_0,U00486,2026-06-08 21:00:00,mobile
SESS_U00487_7_0,U00487,2026-06-08 10:00:00,mobile
SESS_U00492_7_0,U00492,2026-06-08 10:00:00,mobile
SESS_U00495_7_0,U00495,2026-06-08 19:00:00,mobile
SESS_U00495_7_1,U00495,2026-06-08 11:00:00,mobile
SESS_U00499_7_0,U00499,2026-06-08 13:00:00,desktop
SESS_U00504_7_0,U00504,2026-06-08 09:00:00,mobile
SESS_U00510_7_0,U00510,2026-06-08 09:00:00,mobile
SESS_U00517_7_0,U00517,2026-06-08 18:00:00,mobile
SESS_U00523_7_0,U00523,2026-06-08 08:00:00,desktop
SESS_U00525_7_0,U00525,2026-06-08 22:00:00,mobile
SESS_U00526_7_0,U00526,2026-06-08 16:00:00,mobile
SESS_U00527_7_0,U00527,2026-06-08 19:00:00,mobile
SESS_U00533_7_0,U00533,2026-06-08 16:00:00,mobile
SESS_U00534_7_0,U00534,2026-06-08 20:00:00,mobile
SESS_U00534_7_1,U00534,2026-06-08 21:00:00,desktop
SESS_U00537_7_0,U00537,2026-06-08 17:00:00,mobile
SESS_U00544_7_0,U00544,2026-06-08 13:00:00,tablet
SESS_U00545_7_0,U00545,2026-06-08 22:00:00,mobile
SESS_U00545_7_1,U00545,2026-06-08 18:00:00,mobile
SESS_U00552_7_0,U00552,2026-06-08 11:00:00,mobile
SESS_U00555_7_0,U00555,2026-06-08 13:00:00,mobile
SESS_U00560_7_0,U00560,2026-06-08 12:00:00,desktop
SESS_U00560_7_1,U00560,2026-06-08 07:00:00,mobile
SESS_U00562_7_0,U00562,2026-06-08 09:00:00,mobile
SESS_U00563_7_0,U00563,2026-06-08 08:00:00,mobile
SESS_U00564_7_0,U00564,2026-06-08 15:00:00,mobile
SESS_U00564_7_1,U00564,2026-06-08 14:00:00,desktop
SESS_U00567_7_0,U00567,2026-06-08 10:00:00,desktop
SESS_U00568_7_0,U00568,2026-06-08 14:00:00,tablet
SESS_U00568_7_1,U00568,2026-06-08 09:00:00,mobile
SESS_U00571_7_0,U00571,2026-06-08 17:00:00,mobile
SESS_U00571_7_1,U00571,2026-06-08 10:00:00,mobile
SESS_U00577_7_0,U00577,2026-06-08 21:00:00,mobile
SESS_U00578_7_0,U00578,2026-06-08 16:00:00,mobile
SESS_U00579_7_0,U00579,2026-06-08 15:00:00,desktop
SESS_U00581_7_0,U00581,2026-06-08 11:00:00,mobile
SESS_U00583_7_0,U00583,2026-06-08 13:00:00,mobile
SESS_U00584_7_0,U00584,2026-06-08 20:00:00,mobile
SESS_U00585_7_0,U00585,2026-06-08 13:00:00,mobile
SESS_U00587_7_0,U00587,2026-06-08 09:00:00,mobile
SESS_U00588_7_0,U00588,2026-06-08 09:00:00,mobile
SESS_U00588_7_1,U00588,2026-06-08 18:00:00,mobile
SESS_U00591_7_0,U00591,2026-06-08 07:00:00,desktop
SESS_U00592_7_0,U00592,2026-06-08 09:00:00,mobile
SESS_U00593_7_0,U00593,2026-06-08 12:00:00,desktop
SESS_U00594_7_0,U00594,2026-06-08 21:00:00,desktop
SESS_U00596_7_0,U00596,2026-06-08 14:00:00,mobile
SESS_U00597_7_0,U00597,2026-06-08 13:00:00,mobile
SESS_U00597_7_1,U00597,2026-06-08 20:00:00,mobile
SESS_U00599_7_0,U00599,2026-06-08 19:00:00,mobile
SESS_U00599_7_1,U00599,2026-06-08 12:00:00,mobile
SESS_U00600_7_0,U00600,2026-06-08 22:00:00,mobile
SESS_U00601_7_0,U00601,2026-06-08 18:00:00,tablet
SESS_U00601_7_1,U00601,2026-06-08 14:00:00,mobile
SESS_U00605_7_0,U00605,2026-06-08 13:00:00,mobile
SESS_U00606_7_0,U00606,2026-06-08 12:00:00,desktop
SESS_U00608_7_0,U00608,2026-06-08 17:00:00,desktop
SESS_U00608_7_1,U00608,2026-06-08 21:00:00,mobile
SESS_U00611_7_0,U00611,2026-06-08 09:00:00,mobile
SESS_U00614_7_0,U00614,2026-06-08 10:00:00,tablet
SESS_U00615_7_0,U00615,2026-06-08 09:00:00,desktop
SESS_U00616_7_0,U00616,2026-06-08 14:00:00,mobile
SESS_U00617_7_0,U00617,2026-06-08 07:00:00,mobile
SESS_U00617_7_1,U00617,2026-06-08 10:00:00,mobile
SESS_U00618_7_0,U00618,2026-06-08 08:00:00,mobile
SESS_U00622_7_0,U00622,2026-06-08 08:00:00,mobile
SESS_U00623_7_0,U00623,2026-06-08 18:00:00,mobile
SESS_U00624_7_0,U00624,2026-06-08 19:00:00,mobile
SESS_U00625_7_0,U00625,2026-06-08 15:00:00,desktop
SESS_U00628_7_0,U00628,2026-06-08 18:00:00,desktop
SESS_U00630_7_0,U00630,2026-06-08 19:00:00,mobile
SESS_U00637_7_0,U00637,2026-06-08 08:00:00,desktop
SESS_U00638_7_0,U00638,2026-06-08 17:00:00,mobile
SESS_U00641_7_0,U00641,2026-06-08 13:00:00,mobile
SESS_U00645_7_0,U00645,2026-06-08 22:00:00,mobile
SESS_U00646_7_0,U00646,2026-06-08 10:00:00,desktop
SESS_U00646_7_1,U00646,2026-06-08 16:00:00,desktop
SESS_U00647_7_0,U00647,2026-06-08 18:00:00,desktop
SESS_U00651_7_0,U00651,2026-06-08 22:00:00,mobile
SESS_U00652_7_0,U00652,2026-06-08 20:00:00,mobile
SESS_U00653_7_0,U00653,2026-06-08 19:00:00,desktop
SESS_U00654_7_0,U00654,2026-06-08 10:00:00,desktop
SESS_U00656_7_0,U00656,2026-06-08 19:00:00,mobile
SESS_U00659_7_0,U00659,2026-06-08 09:00:00,mobile
SESS_U00663_7_0,U00663,2026-06-08 22:00:00,mobile
SESS_U00663_7_1,U00663,2026-06-08 20:00:00,desktop
SESS_U00666_7_0,U00666,2026-06-08 13:00:00,desktop
SESS_U00668_7_0,U00668,2026-06-08 20:00:00,desktop
SESS_U00670_7_0,U00670,2026-06-08 18:00:00,desktop
SESS_U00671_7_0,U00671,2026-06-08 08:00:00,desktop
SESS_U00677_7_0,U00677,2026-06-08 17:00:00,desktop
SESS_U00680_7_0,U00680,2026-06-08 15:00:00,desktop
SESS_U00684_7_0,U00684,2026-06-08 07:00:00,desktop
SESS_U00687_7_0,U00687,2026-06-08 14:00:00,mobile
SESS_U00694_7_0,U00694,2026-06-08 17:00:00,mobile
SESS_U00703_7_0,U00703,2026-06-08 18:00:00,desktop
SESS_U00704_7_0,U00704,2026-06-08 16:00:00,desktop
SESS_U00705_7_0,U00705,2026-06-08 19:00:00,mobile
SESS_U00706_7_0,U00706,2026-06-08 08:00:00,desktop
SESS_U00708_7_0,U00708,2026-06-08 20:00:00,desktop
SESS_U00710_7_0,U00710,2026-06-08 09:00:00,mobile
SESS_U00713_7_0,U00713,2026-06-08 21:00:00,desktop
SESS_U00714_7_0,U00714,2026-06-08 12:00:00,mobile
SESS_U00719_7_0,U00719,2026-06-08 07:00:00,mobile
SESS_U00721_7_0,U00721,2026-06-08 13:00:00,desktop
SESS_U00721_7_1,U00721,2026-06-08 18:00:00,desktop
SESS_U00725_7_0,U00725,2026-06-08 14:00:00,mobile
SESS_U00730_7_0,U00730,2026-06-08 08:00:00,desktop
SESS_U00743_7_0,U00743,2026-06-08 13:00:00,mobile
SESS_U00746_7_0,U00746,2026-06-08 15:00:00,mobile
SESS_U00750_7_0,U00750,2026-06-08 21:00:00,mobile
SESS_U00750_7_1,U00750,2026-06-08 18:00:00,mobile
SESS_U00756_7_0,U00756,2026-06-08 14:00:00,mobile
SESS_U00757_7_0,U00757,2026-06-08 20:00:00,desktop
SESS_U00759_7_0,U00759,2026-06-08 20:00:00,mobile
SESS_U00759_7_1,U00759,2026-06-08 22:00:00,mobile
SESS_U00764_7_0,U00764,2026-06-08 11:00:00,desktop
SESS_U00765_7_0,U00765,2026-06-08 10:00:00,mobile
SESS_U00766_7_0,U00766,2026-06-08 20:00:00,mobile
SESS_U00766_7_1,U00766,2026-06-08 21:00:00,mobile
SESS_U00768_7_0,U00768,2026-06-08 18:00:00,desktop
SESS_U00771_7_0,U00771,2026-06-08 07:00:00,mobile
SESS_U00772_7_0,U00772,2026-06-08 18:00:00,desktop
SESS_U00777_7_0,U00777,2026-06-08 08:00:00,mobile
SESS_U00780_7_0,U00780,2026-06-08 19:00:00,mobile
SESS_U00787_7_0,U00787,2026-06-08 21:00:00,mobile
SESS_U00787_7_1,U00787,2026-06-08 21:00:00,mobile
SESS_U00789_7_0,U00789,2026-06-08 15:00:00,desktop
SESS_U00792_7_0,U00792,2026-06-08 09:00:00,desktop
SESS_U00792_7_1,U00792,2026-06-08 18:00:00,mobile
SESS_U00793_7_0,U00793,2026-06-08 12:00:00,mobile
SESS_U00795_7_0,U00795,2026-06-08 11:00:00,mobile
SESS_U00799_7_0,U00799,2026-06-08 10:00:00,mobile
SESS_U00001_8_0,U00001,2026-06-09 20:00:00,desktop
SESS_U00002_8_0,U00002,2026-06-09 19:00:00,desktop
SESS_U00003_8_0,U00003,2026-06-09 19:00:00,mobile
SESS_U00004_8_0,U00004,2026-06-09 08:00:00,mobile
SESS_U00005_8_0,U00005,2026-06-09 12:00:00,mobile
SESS_U00009_8_0,U00009,2026-06-09 22:00:00,desktop
SESS_U00011_8_0,U00011,2026-06-09 18:00:00,desktop
SESS_U00012_8_0,U00012,2026-06-09 07:00:00,mobile
SESS_U00014_8_0,U00014,2026-06-09 13:00:00,mobile
SESS_U00015_8_0,U00015,2026-06-09 09:00:00,desktop
SESS_U00029_8_0,U00029,2026-06-09 17:00:00,tablet
SESS_U00033_8_0,U00033,2026-06-09 21:00:00,mobile
SESS_U00034_8_0,U00034,2026-06-09 11:00:00,mobile
SESS_U00037_8_0,U00037,2026-06-09 11:00:00,desktop
SESS_U00037_8_1,U00037,2026-06-09 11:00:00,mobile
SESS_U00039_8_0,U00039,2026-06-09 11:00:00,desktop
SESS_U00043_8_0,U00043,2026-06-09 17:00:00,mobile
SESS_U00047_8_0,U00047,2026-06-09 10:00:00,mobile
SESS_U00049_8_0,U00049,2026-06-09 08:00:00,mobile
SESS_U00050_8_0,U00050,2026-06-09 21:00:00,mobile
SESS_U00052_8_0,U00052,2026-06-09 07:00:00,desktop
SESS_U00061_8_0,U00061,2026-06-09 20:00:00,desktop
SESS_U00061_8_1,U00061,2026-06-09 14:00:00,desktop
SESS_U00071_8_0,U00071,2026-06-09 16:00:00,mobile
SESS_U00072_8_0,U00072,2026-06-09 15:00:00,mobile
SESS_U00077_8_0,U00077,2026-06-09 21:00:00,desktop
SESS_U00078_8_0,U00078,2026-06-09 20:00:00,mobile
SESS_U00079_8_0,U00079,2026-06-09 15:00:00,mobile
SESS_U00081_8_0,U00081,2026-06-09 18:00:00,desktop
SESS_U00082_8_0,U00082,2026-06-09 22:00:00,mobile
SESS_U00083_8_0,U00083,2026-06-09 21:00:00,mobile
SESS_U00092_8_0,U00092,2026-06-09 14:00:00,tablet
SESS_U00093_8_0,U00093,2026-06-09 20:00:00,mobile
SESS_U00093_8_1,U00093,2026-06-09 16:00:00,mobile
SESS_U00098_8_0,U00098,2026-06-09 11:00:00,desktop
SESS_U00100_8_0,U00100,2026-06-09 16:00:00,desktop
SESS_U00100_8_1,U00100,2026-06-09 08:00:00,desktop
SESS_U00106_8_0,U00106,2026-06-09 21:00:00,desktop
SESS_U00106_8_1,U00106,2026-06-09 10:00:00,mobile
SESS_U00108_8_0,U00108,2026-06-09 07:00:00,mobile
SESS_U00111_8_0,U00111,2026-06-09 11:00:00,desktop
SESS_U00111_8_1,U00111,2026-06-09 21:00:00,desktop
SESS_U00113_8_0,U00113,2026-06-09 13:00:00,mobile
SESS_U00117_8_0,U00117,2026-06-09 12:00:00,mobile
SESS_U00136_8_0,U00136,2026-06-09 11:00:00,mobile
SESS_U00142_8_0,U00142,2026-06-09 11:00:00,desktop
SESS_U00143_8_0,U00143,2026-06-09 13:00:00,mobile
SESS_U00144_8_0,U00144,2026-06-09 14:00:00,mobile
SESS_U00146_8_0,U00146,2026-06-09 08:00:00,mobile
SESS_U00149_8_0,U00149,2026-06-09 09:00:00,desktop
SESS_U00150_8_0,U00150,2026-06-09 16:00:00,desktop
SESS_U00156_8_0,U00156,2026-06-09 22:00:00,mobile
SESS_U00158_8_0,U00158,2026-06-09 19:00:00,desktop
SESS_U00162_8_0,U00162,2026-06-09 21:00:00,mobile
SESS_U00169_8_0,U00169,2026-06-09 14:00:00,desktop
SESS_U00171_8_0,U00171,2026-06-09 11:00:00,mobile
SESS_U00172_8_0,U00172,2026-06-09 08:00:00,mobile
SESS_U00173_8_0,U00173,2026-06-09 09:00:00,mobile
SESS_U00175_8_0,U00175,2026-06-09 13:00:00,mobile
SESS_U00181_8_0,U00181,2026-06-09 11:00:00,mobile
SESS_U00181_8_1,U00181,2026-06-09 17:00:00,mobile
SESS_U00185_8_0,U00185,2026-06-09 09:00:00,desktop
SESS_U00185_8_1,U00185,2026-06-09 16:00:00,desktop
SESS_U00197_8_0,U00197,2026-06-09 20:00:00,mobile
SESS_U00201_8_0,U00201,2026-06-09 16:00:00,tablet
SESS_U00207_8_0,U00207,2026-06-09 20:00:00,mobile
SESS_U00210_8_0,U00210,2026-06-09 17:00:00,desktop
SESS_U00218_8_0,U00218,2026-06-09 08:00:00,mobile
SESS_U00224_8_0,U00224,2026-06-09 09:00:00,desktop
SESS_U00237_8_0,U00237,2026-06-09 14:00:00,desktop
SESS_U00244_8_0,U00244,2026-06-09 21:00:00,desktop
SESS_U00246_8_0,U00246,2026-06-09 10:00:00,mobile
SESS_U00249_8_0,U00249,2026-06-09 11:00:00,mobile
SESS_U00250_8_0,U00250,2026-06-09 11:00:00,mobile
SESS_U00252_8_0,U00252,2026-06-09 13:00:00,tablet
SESS_U00258_8_0,U00258,2026-06-09 19:00:00,desktop
SESS_U00266_8_0,U00266,2026-06-09 13:00:00,desktop
SESS_U00272_8_0,U00272,2026-06-09 09:00:00,mobile
SESS_U00273_8_0,U00273,2026-06-09 21:00:00,tablet
SESS_U00274_8_0,U00274,2026-06-09 14:00:00,mobile
SESS_U00275_8_0,U00275,2026-06-09 22:00:00,mobile
SESS_U00282_8_0,U00282,2026-06-09 13:00:00,mobile
SESS_U00292_8_0,U00292,2026-06-09 16:00:00,desktop
SESS_U00294_8_0,U00294,2026-06-09 10:00:00,desktop
SESS_U00297_8_0,U00297,2026-06-09 14:00:00,mobile
SESS_U00299_8_0,U00299,2026-06-09 21:00:00,mobile
SESS_U00299_8_1,U00299,2026-06-09 18:00:00,desktop
SESS_U00302_8_0,U00302,2026-06-09 16:00:00,mobile
SESS_U00304_8_0,U00304,2026-06-09 13:00:00,desktop
SESS_U00304_8_1,U00304,2026-06-09 16:00:00,mobile
SESS_U00305_8_0,U00305,2026-06-09 16:00:00,mobile
SESS_U00308_8_0,U00308,2026-06-09 14:00:00,mobile
SESS_U00313_8_0,U00313,2026-06-09 09:00:00,mobile
SESS_U00313_8_1,U00313,2026-06-09 11:00:00,desktop
SESS_U00317_8_0,U00317,2026-06-09 13:00:00,desktop
SESS_U00322_8_0,U00322,2026-06-09 20:00:00,tablet
SESS_U00324_8_0,U00324,2026-06-09 19:00:00,mobile
SESS_U00328_8_0,U00328,2026-06-09 16:00:00,mobile
SESS_U00330_8_0,U00330,2026-06-09 13:00:00,mobile
SESS_U00333_8_0,U00333,2026-06-09 08:00:00,mobile
SESS_U00334_8_0,U00334,2026-06-09 15:00:00,desktop
SESS_U00337_8_0,U00337,2026-06-09 11:00:00,mobile
SESS_U00342_8_0,U00342,2026-06-09 10:00:00,desktop
SESS_U00344_8_0,U00344,2026-06-09 21:00:00,tablet
SESS_U00348_8_0,U00348,2026-06-09 08:00:00,desktop
SESS_U00355_8_0,U00355,2026-06-09 19:00:00,desktop
SESS_U00357_8_0,U00357,2026-06-09 16:00:00,desktop
SESS_U00357_8_1,U00357,2026-06-09 18:00:00,mobile
SESS_U00361_8_0,U00361,2026-06-09 20:00:00,mobile
SESS_U00363_8_0,U00363,2026-06-09 17:00:00,tablet
SESS_U00372_8_0,U00372,2026-06-09 12:00:00,mobile
SESS_U00373_8_0,U00373,2026-06-09 18:00:00,desktop
SESS_U00374_8_0,U00374,2026-06-09 17:00:00,mobile
SESS_U00376_8_0,U00376,2026-06-09 17:00:00,mobile
SESS_U00379_8_0,U00379,2026-06-09 15:00:00,desktop
SESS_U00383_8_0,U00383,2026-06-09 08:00:00,mobile
SESS_U00386_8_0,U00386,2026-06-09 19:00:00,desktop
SESS_U00386_8_1,U00386,2026-06-09 13:00:00,desktop
SESS_U00387_8_0,U00387,2026-06-09 18:00:00,mobile
SESS_U00387_8_1,U00387,2026-06-09 17:00:00,desktop
SESS_U00389_8_0,U00389,2026-06-09 18:00:00,mobile
SESS_U00391_8_0,U00391,2026-06-09 07:00:00,mobile
SESS_U00399_8_0,U00399,2026-06-09 12:00:00,mobile
SESS_U00400_8_0,U00400,2026-06-09 08:00:00,mobile
SESS_U00404_8_0,U00404,2026-06-09 15:00:00,mobile
SESS_U00404_8_1,U00404,2026-06-09 20:00:00,desktop
SESS_U00405_8_0,U00405,2026-06-09 09:00:00,mobile
SESS_U00406_8_0,U00406,2026-06-09 16:00:00,mobile
SESS_U00406_8_1,U00406,2026-06-09 15:00:00,desktop
SESS_U00407_8_0,U00407,2026-06-09 14:00:00,mobile
SESS_U00415_8_0,U00415,2026-06-09 10:00:00,desktop
SESS_U00421_8_0,U00421,2026-06-09 13:00:00,mobile
SESS_U00422_8_0,U00422,2026-06-09 09:00:00,mobile
SESS_U00423_8_0,U00423,2026-06-09 14:00:00,mobile
SESS_U00426_8_0,U00426,2026-06-09 19:00:00,desktop
SESS_U00427_8_0,U00427,2026-06-09 15:00:00,mobile
SESS_U00432_8_0,U00432,2026-06-09 14:00:00,mobile
SESS_U00434_8_0,U00434,2026-06-09 19:00:00,mobile
SESS_U00435_8_0,U00435,2026-06-09 07:00:00,desktop
SESS_U00436_8_0,U00436,2026-06-09 15:00:00,mobile
SESS_U00440_8_0,U00440,2026-06-09 19:00:00,desktop
SESS_U00442_8_0,U00442,2026-06-09 16:00:00,mobile
SESS_U00443_8_0,U00443,2026-06-09 20:00:00,desktop
SESS_U00445_8_0,U00445,2026-06-09 08:00:00,mobile
SESS_U00450_8_0,U00450,2026-06-09 07:00:00,mobile
SESS_U00461_8_0,U00461,2026-06-09 10:00:00,mobile
SESS_U00468_8_0,U00468,2026-06-09 13:00:00,desktop
SESS_U00472_8_0,U00472,2026-06-09 19:00:00,mobile
SESS_U00479_8_0,U00479,2026-06-09 17:00:00,mobile
SESS_U00479_8_1,U00479,2026-06-09 15:00:00,mobile
SESS_U00480_8_0,U00480,2026-06-09 15:00:00,mobile
SESS_U00489_8_0,U00489,2026-06-09 17:00:00,desktop
SESS_U00490_8_0,U00490,2026-06-09 11:00:00,mobile
SESS_U00490_8_1,U00490,2026-06-09 17:00:00,desktop
SESS_U00495_8_0,U00495,2026-06-09 09:00:00,desktop
SESS_U00496_8_0,U00496,2026-06-09 10:00:00,desktop
