event_id,user_id,session_id,timestamp,search_event_id,product_id,result_position
CU00531_6_SESS_U00531_6_0_0,U00531,SESS_U00531_6_0,2026-06-07 13:47:18,SU00531_6_SESS_U00531_6_0_0,P0210,1
CU00534_6_SESS_U00534_6_0_0,U00534,SESS_U00534_6_0,2026-06-07 20:28:21,SU00534_6_SESS_U00534_6_0_0,P0217,7
CU00538_6_SESS_U00538_6_1_0,U00538,SESS_U00538_6_1,2026-06-07 09:44:06,SU00538_6_SESS_U00538_6_1_0,P0002,1
CU00546_6_SESS_U00546_6_0_1,U00546,SESS_U00546_6_0,2026-06-07 12:46:24,SU00546_6_SESS_U00546_6_0_1,P0013,1
CU00558_6_SESS_U00558_6_0_1,U00558,SESS_U00558_6_0,2026-06-07 22:20:25,SU00558_6_SESS_U00558_6_0_1,P0079,1
CU00568_6_SESS_U00568_6_0_0,U00568,SESS_U00568_6_0,2026-06-07 17:29:03,SU00568_6_SESS_U00568_6_0_0,P0112,1
CU00571_6_SESS_U00571_6_0_0,U00571,SESS_U00571_6_0,2026-06-07 19:13:15,SU00571_6_SESS_U00571_6_0_0,P0002,1
CU00587_6_SESS_U00587_6_1_0,U00587,SESS_U00587_6_1,2026-06-07 11:49:16,SU00587_6_SESS_U00587_6_1_0,P0119,4
CU00587_6_SESS_U00587_6_1_1,U00587,SESS_U00587_6_1,2026-06-07 11:46:10,SU00587_6_SESS_U00587_6_1_1,P0051,3
CU00587_6_SESS_U00587_6_1_2,U00587,SESS_U00587_6_1,2026-06-07 18:04:09,SU00587_6_SESS_U00587_6_1_2,P0047,8
CU00590_6_SESS_U00590_6_0_0,U00590,SESS_U00590_6_0,2026-06-07 16:09:17,SU00590_6_SESS_U00590_6_0_0,P0017,1
CU00593_6_SESS_U00593_6_0_0,U00593,SESS_U00593_6_0,2026-06-07 12:09:16,SU00593_6_SESS_U00593_6_0_0,P0012,7
CU00595_6_SESS_U00595_6_0_0,U00595,SESS_U00595_6_0,2026-06-07 11:39:05,SU00595_6_SESS_U00595_6_0_0,P0127,8
CU00598_6_SESS_U00598_6_0_0,U00598,SESS_U00598_6_0,2026-06-07 15:28:09,SU00598_6_SESS_U00598_6_0_0,P0001,1
CU00598_6_SESS_U00598_6_1_0,U00598,SESS_U00598_6_1,2026-06-07 14:03:07,SU00598_6_SESS_U00598_6_1_0,P0015,1
CU00617_6_SESS_U00617_6_0_0,U00617,SESS_U00617_6_0,2026-06-07 17:55:24,SU00617_6_SESS_U00617_6_0_0,P0002,1
CU00635_6_SESS_U00635_6_0_0,U00635,SESS_U00635_6_0,2026-06-07 09:46:19,SU00635_6_SESS_U00635_6_0_0,P0002,1
CU00638_6_SESS_U00638_6_0_0,U00638,SESS_U00638_6_0,2026-06-07 07:09:11,SU00638_6_SESS_U00638_6_0_0,P0002,1
CU00642_6_SESS_U00642_6_0_1,U00642,SESS_U00642_6_0,2026-06-07 07:34:10,SU00642_6_SESS_U00642_6_0_1,P0156,1
CU00653_6_SESS_U00653_6_0_1,U00653,SESS_U00653_6_0,2026-06-07 21:19:23,SU00653_6_SESS_U00653_6_0_1,P0110,1
CU00661_6_SESS_U00661_6_0_0,U00661,SESS_U00661_6_0,2026-06-07 17:13:18,SU00661_6_SESS_U00661_6_0_0,P0622,1
CU00667_6_SESS_U00667_6_0_1,U00667,SESS_U00667_6_0,2026-06-07 12:51:18,SU00667_6_SESS_U00667_6_0_1,P0009,5
CU00668_6_SESS_U00668_6_0_1,U00668,SESS_U00668_6_0,2026-06-07 15:55:25,SU00668_6_SESS_U00668_6_0_1,P0622,6
CU00668_6_SESS_U00668_6_1_0,U00668,SESS_U00668_6_1,2026-06-07 17:22:18,SU00668_6_SESS_U00668_6_1_0,P0021,1
CU00668_6_SESS_U00668_6_1_2,U00668,SESS_U00668_6_1,2026-06-07 10:49:04,SU00668_6_SESS_U00668_6_1_2,P0002,1
CU00670_6_SESS_U00670_6_0_0,U00670,SESS_U00670_6_0,2026-06-07 15:46:15,SU00670_6_SESS_U00670_6_0_0,P0263,1
CU00671_6_SESS_U00671_6_0_0,U00671,SESS_U00671_6_0,2026-06-07 22:29:13,SU00671_6_SESS_U00671_6_0_0,P0075,1
CU00672_6_SESS_U00672_6_0_1,U00672,SESS_U00672_6_0,2026-06-07 22:41:04,SU00672_6_SESS_U00672_6_0_1,P0154,8
CU00675_6_SESS_U00675_6_0_1,U00675,SESS_U00675_6_0,2026-06-07 12:26:08,SU00675_6_SESS_U00675_6_0_1,P0487,1
CU00682_6_SESS_U00682_6_0_1,U00682,SESS_U00682_6_0,2026-06-07 16:28:13,SU00682_6_SESS_U00682_6_0_1,P0056,2
CU00692_6_SESS_U00692_6_0_0,U00692,SESS_U00692_6_0,2026-06-07 08:10:18,SU00692_6_SESS_U00692_6_0_0,P0263,1
CU00692_6_SESS_U00692_6_0_1,U00692,SESS_U00692_6_0,2026-06-07 15:35:10,SU00692_6_SESS_U00692_6_0_1,P0146,4
CU00692_6_SESS_U00692_6_1_0,U00692,SESS_U00692_6_1,2026-06-07 11:20:10,SU00692_6_SESS_U00692_6_1_0,P0220,1
CU00692_6_SESS_U00692_6_1_1,U00692,SESS_U00692_6_1,2026-06-07 07:58:07,SU00692_6_SESS_U00692_6_1_1,P0261,3
CU00707_6_SESS_U00707_6_0_0,U00707,SESS_U00707_6_0,2026-06-07 09:21:13,SU00707_6_SESS_U00707_6_0_0,P0031,7
CU00714_6_SESS_U00714_6_0_2,U00714,SESS_U00714_6_0,2026-06-07 14:23:19,SU00714_6_SESS_U00714_6_0_2,P0094,2
CU00717_6_SESS_U00717_6_0_0,U00717,SESS_U00717_6_0,2026-06-07 12:31:04,SU00717_6_SESS_U00717_6_0_0,P0003,1
CU00721_6_SESS_U00721_6_1_0,U00721,SESS_U00721_6_1,2026-06-07 07:13:04,SU00721_6_SESS_U00721_6_1_0,P0028,7
CU00721_6_SESS_U00721_6_1_1,U00721,SESS_U00721_6_1,2026-06-07 21:44:15,SU00721_6_SESS_U00721_6_1_1,P0514,1
CU00722_6_SESS_U00722_6_0_0,U00722,SESS_U00722_6_0,2026-06-07 10:08:06,SU00722_6_SESS_U00722_6_0_0,P0013,1
CU00722_6_SESS_U00722_6_1_0,U00722,SESS_U00722_6_1,2026-06-07 22:40:16,SU00722_6_SESS_U00722_6_1_0,P0018,1
CU00722_6_SESS_U00722_6_1_1,U00722,SESS_U00722_6_1,2026-06-07 20:36:25,SU00722_6_SESS_U00722_6_1_1,P0112,1
CU00727_6_SESS_U00727_6_0_0,U00727,SESS_U00727_6_0,2026-06-07 18:33:05,SU00727_6_SESS_U00727_6_0_0,P0013,1
CU00729_6_SESS_U00729_6_0_0,U00729,SESS_U00729_6_0,2026-06-07 19:24:13,SU00729_6_SESS_U00729_6_0_0,P0046,1
CU00729_6_SESS_U00729_6_0_1,U00729,SESS_U00729_6_0,2026-06-07 17:51:07,SU00729_6_SESS_U00729_6_0_1,P0351,1
CU00730_6_SESS_U00730_6_0_0,U00730,SESS_U00730_6_0,2026-06-07 10:47:14,SU00730_6_SESS_U00730_6_0_0,P0174,1
CU00730_6_SESS_U00730_6_0_1,U00730,SESS_U00730_6_0,2026-06-07 18:04:13,SU00730_6_SESS_U00730_6_0_1,P0111,1
CU00736_6_SESS_U00736_6_0_0,U00736,SESS_U00736_6_0,2026-06-07 22:27:12,SU00736_6_SESS_U00736_6_0_0,P0051,5
CU00736_6_SESS_U00736_6_0_1,U00736,SESS_U00736_6_0,2026-06-07 08:38:04,SU00736_6_SESS_U00736_6_0_1,P0005,1
CU00737_6_SESS_U00737_6_0_0,U00737,SESS_U00737_6_0,2026-06-07 07:25:15,SU00737_6_SESS_U00737_6_0_0,P0149,1
CU00744_6_SESS_U00744_6_0_0,U00744,SESS_U00744_6_0,2026-06-07 20:47:08,SU00744_6_SESS_U00744_6_0_0,P0030,3
CU00749_6_SESS_U00749_6_1_2,U00749,SESS_U00749_6_1,2026-06-07 20:51:07,SU00749_6_SESS_U00749_6_1_2,P0014,7
CU00754_6_SESS_U00754_6_0_1,U00754,SESS_U00754_6_0,2026-06-07 11:59:20,SU00754_6_SESS_U00754_6_0_1,P0155,1
CU00764_6_SESS_U00764_6_0_0,U00764,SESS_U00764_6_0,2026-06-07 19:37:15,SU00764_6_SESS_U00764_6_0_0,P0079,1
CU00770_6_SESS_U00770_6_0_0,U00770,SESS_U00770_6_0,2026-06-07 13:30:08,SU00770_6_SESS_U00770_6_0_0,P0013,1
CU00778_6_SESS_U00778_6_0_0,U00778,SESS_U00778_6_0,2026-06-07 07:03:11,SU00778_6_SESS_U00778_6_0_0,P0544,3
CU00779_6_SESS_U00779_6_0_1,U00779,SESS_U00779_6_0,2026-06-07 16:39:15,SU00779_6_SESS_U00779_6_0_1,P0012,1
CU00783_6_SESS_U00783_6_0_0,U00783,SESS_U00783_6_0,2026-06-07 10:07:24,SU00783_6_SESS_U00783_6_0_0,P0009,1
CU00784_6_SESS_U00784_6_0_0,U00784,SESS_U00784_6_0,2026-06-07 15:37:22,SU00784_6_SESS_U00784_6_0_0,P0010,1
CU00784_6_SESS_U00784_6_0_1,U00784,SESS_U00784_6_0,2026-06-07 15:48:16,SU00784_6_SESS_U00784_6_0_1,P0002,1
CU00790_6_SESS_U00790_6_0_0,U00790,SESS_U00790_6_0,2026-06-07 14:18:16,SU00790_6_SESS_U00790_6_0_0,P0566,1
CU00790_6_SESS_U00790_6_0_1,U00790,SESS_U00790_6_0,2026-06-07 18:17:04,SU00790_6_SESS_U00790_6_0_1,P0276,1
CU00001_7_SESS_U00001_7_0_0,U00001,SESS_U00001_7_0,2026-06-08 07:39:25,SU00001_7_SESS_U00001_7_0_0,P0236,5
CU00001_7_SESS_U00001_7_0_1,U00001,SESS_U00001_7_0,2026-06-08 07:34:16,SU00001_7_SESS_U00001_7_0_1,P0205,3
CU00004_7_SESS_U00004_7_0_0,U00004,SESS_U00004_7_0,2026-06-08 15:38:16,SU00004_7_SESS_U00004_7_0_0,P0009,5
CU00016_7_SESS_U00016_7_0_0,U00016,SESS_U00016_7_0,2026-06-08 19:11:17,SU00016_7_SESS_U00016_7_0_0,P0009,5
CU00026_7_SESS_U00026_7_0_0,U00026,SESS_U00026_7_0,2026-06-08 20:07:24,SU00026_7_SESS_U00026_7_0_0,P0181,1
CU00028_7_SESS_U00028_7_0_0,U00028,SESS_U00028_7_0,2026-06-08 22:57:08,SU00028_7_SESS_U00028_7_0_0,P0063,4
CU00030_7_SESS_U00030_7_0_0,U00030,SESS_U00030_7_0,2026-06-08 22:17:09,SU00030_7_SESS_U00030_7_0_0,P0002,1
CU00031_7_SESS_U00031_7_0_0,U00031,SESS_U00031_7_0,2026-06-08 13:09:25,SU00031_7_SESS_U00031_7_0_0,P0190,6
CU00031_7_SESS_U00031_7_0_1,U00031,SESS_U00031_7_0,2026-06-08 09:54:24,SU00031_7_SESS_U00031_7_0_1,P0165,1
CU00037_7_SESS_U00037_7_0_0,U00037,SESS_U00037_7_0,2026-06-08 19:18:09,SU00037_7_SESS_U00037_7_0_0,P0015,1
CU00038_7_SESS_U00038_7_0_0,U00038,SESS_U00038_7_0,2026-06-08 13:12:07,SU00038_7_SESS_U00038_7_0_0,P0014,1
CU00061_7_SESS_U00061_7_0_0,U00061,SESS_U00061_7_0,2026-06-08 08:45:15,SU00061_7_SESS_U00061_7_0_0,P0002,1
CU00063_7_SESS_U00063_7_0_0,U00063,SESS_U00063_7_0,2026-06-08 22:34:14,SU00063_7_SESS_U00063_7_0_0,P0433,1
CU00063_7_SESS_U00063_7_1_0,U00063,SESS_U00063_7_1,2026-06-08 10:01:09,SU00063_7_SESS_U00063_7_1_0,P0060,1
CU00066_7_SESS_U00066_7_0_1,U00066,SESS_U00066_7_0,2026-06-08 11:51:03,SU00066_7_SESS_U00066_7_0_1,P0277,2
CU00068_7_SESS_U00068_7_0_0,U00068,SESS_U00068_7_0,2026-06-08 19:25:09,SU00068_7_SESS_U00068_7_0_0,P0055,1
CU00069_7_SESS_U00069_7_0_0,U00069,SESS_U00069_7_0,2026-06-08 08:44:10,SU00069_7_SESS_U00069_7_0_0,P0437,3
CU00076_7_SESS_U00076_7_0_0,U00076,SESS_U00076_7_0,2026-06-08 08:52:04,SU00076_7_SESS_U00076_7_0_0,P0152,7
CU00076_7_SESS_U00076_7_0_1,U00076,SESS_U00076_7_0,2026-06-08 12:28:22,SU00076_7_SESS_U00076_7_0_1,P0003,3
CU00086_7_SESS_U00086_7_0_1,U00086,SESS_U00086_7_0,2026-06-08 16:27:13,SU00086_7_SESS_U00086_7_0_1,P0010,7
CU00092_7_SESS_U00092_7_0_0,U00092,SESS_U00092_7_0,2026-06-08 20:18:13,SU00092_7_SESS_U00092_7_0_0,P0002,1
CU00092_7_SESS_U00092_7_0_2,U00092,SESS_U00092_7_0,2026-06-08 08:02:25,SU00092_7_SESS_U00092_7_0_2,P0123,3
CU00099_7_SESS_U00099_7_0_1,U00099,SESS_U00099_7_0,2026-06-08 21:16:22,SU00099_7_SESS_U00099_7_0_1,P0174,1
CU00103_7_SESS_U00103_7_0_1,U00103,SESS_U00103_7_0,2026-06-08 12:14:05,SU00103_7_SESS_U00103_7_0_1,P0084,1
CU00104_7_SESS_U00104_7_0_0,U00104,SESS_U00104_7_0,2026-06-08 19:20:23,SU00104_7_SESS_U00104_7_0_0,P0078,7
CU00108_7_SESS_U00108_7_0_0,U00108,SESS_U00108_7_0,2026-06-08 19:48:22,SU00108_7_SESS_U00108_7_0_0,P0120,2
CU00118_7_SESS_U00118_7_0_0,U00118,SESS_U00118_7_0,2026-06-08 16:51:09,SU00118_7_SESS_U00118_7_0_0,P0135,5
CU00118_7_SESS_U00118_7_0_1,U00118,SESS_U00118_7_0,2026-06-08 20:52:20,SU00118_7_SESS_U00118_7_0_1,P0116,1
CU00124_7_SESS_U00124_7_0_0,U00124,SESS_U00124_7_0,2026-06-08 07:12:15,SU00124_7_SESS_U00124_7_0_0,P0002,1
CU00128_7_SESS_U00128_7_0_0,U00128,SESS_U00128_7_0,2026-06-08 15:47:20,SU00128_7_SESS_U00128_7_0_0,P0171,1
CU00135_7_SESS_U00135_7_0_0,U00135,SESS_U00135_7_0,2026-06-08 19:11:06,SU00135_7_SESS_U00135_7_0_0,P0041,1
CU00142_7_SESS_U00142_7_0_0,U00142,SESS_U00142_7_0,2026-06-08 21:05:15,SU00142_7_SESS_U00142_7_0_0,P0009,1
CU00146_7_SESS_U00146_7_0_0,U00146,SESS_U00146_7_0,2026-06-08 16:44:17,SU00146_7_SESS_U00146_7_0_0,P0002,1
CU00154_7_SESS_U00154_7_0_0,U00154,SESS_U00154_7_0,2026-06-08 12:58:21,SU00154_7_SESS_U00154_7_0_0,P0037,1
CU00172_7_SESS_U00172_7_0_0,U00172,SESS_U00172_7_0,2026-06-08 21:18:22,SU00172_7_SESS_U00172_7_0_0,P0473,7
CU00180_7_SESS_U00180_7_1_1,U00180,SESS_U00180_7_1,2026-06-08 16:07:21,SU00180_7_SESS_U00180_7_1_1,P0002,1
CU00183_7_SESS_U00183_7_0_0,U00183,SESS_U00183_7_0,2026-06-08 07:28:09,SU00183_7_SESS_U00183_7_0_0,P0004,7
CU00184_7_SESS_U00184_7_0_0,U00184,SESS_U00184_7_0,2026-06-08 09:35:24,SU00184_7_SESS_U00184_7_0_0,P0016,1
CU00184_7_SESS_U00184_7_0_1,U00184,SESS_U00184_7_0,2026-06-08 18:46:03,SU00184_7_SESS_U00184_7_0_1,P0101,7
CU00185_7_SESS_U00185_7_0_0,U00185,SESS_U00185_7_0,2026-06-08 16:33:23,SU00185_7_SESS_U00185_7_0_0,P0024,1
CU00192_7_SESS_U00192_7_0_0,U00192,SESS_U00192_7_0,2026-06-08 19:53:24,SU00192_7_SESS_U00192_7_0_0,P0010,1
CU00194_7_SESS_U00194_7_0_0,U00194,SESS_U00194_7_0,2026-06-08 11:23:20,SU00194_7_SESS_U00194_7_0_0,P0487,1
CU00194_7_SESS_U00194_7_0_1,U00194,SESS_U00194_7_0,2026-06-08 21:45:23,SU00194_7_SESS_U00194_7_0_1,P0566,1
CU00201_7_SESS_U00201_7_0_0,U00201,SESS_U00201_7_0,2026-06-08 17:36:10,SU00201_7_SESS_U00201_7_0_0,P0031,1
CU00203_7_SESS_U00203_7_0_0,U00203,SESS_U00203_7_0,2026-06-08 21:14:12,SU00203_7_SESS_U00203_7_0_0,P0086,1
CU00224_7_SESS_U00224_7_0_2,U00224,SESS_U00224_7_0,2026-06-08 14:57:11,SU00224_7_SESS_U00224_7_0_2,P0077,6
CU00225_7_SESS_U00225_7_0_0,U00225,SESS_U00225_7_0,2026-06-08 13:33:13,SU00225_7_SESS_U00225_7_0_0,P0197,6
CU00226_7_SESS_U00226_7_0_0,U00226,SESS_U00226_7_0,2026-06-08 19:56:19,SU00226_7_SESS_U00226_7_0_0,P0002,1
CU00227_7_SESS_U00227_7_0_0,U00227,SESS_U00227_7_0,2026-06-08 20:48:03,SU00227_7_SESS_U00227_7_0_0,P0427,8
CU00234_7_SESS_U00234_7_0_1,U00234,SESS_U00234_7_0,2026-06-08 22:35:14,SU00234_7_SESS_U00234_7_0_1,P0427,1
CU00239_7_SESS_U00239_7_0_0,U00239,SESS_U00239_7_0,2026-06-08 07:00:25,SU00239_7_SESS_U00239_7_0_0,P0030,1
CU00239_7_SESS_U00239_7_1_0,U00239,SESS_U00239_7_1,2026-06-08 11:32:13,SU00239_7_SESS_U00239_7_1_0,P0048,1
CU00245_7_SESS_U00245_7_0_0,U00245,SESS_U00245_7_0,2026-06-08 07:26:05,SU00245_7_SESS_U00245_7_0_0,P0047,1
CU00254_7_SESS_U00254_7_1_2,U00254,SESS_U00254_7_1,2026-06-08 13:38:15,SU00254_7_SESS_U00254_7_1_2,P0002,1
CU00258_7_SESS_U00258_7_1_0,U00258,SESS_U00258_7_1,2026-06-08 09:42:16,SU00258_7_SESS_U00258_7_1_0,P0012,6
CU00268_7_SESS_U00268_7_0_0,U00268,SESS_U00268_7_0,2026-06-08 13:05:24,SU00268_7_SESS_U00268_7_0_0,P0107,4
CU00268_7_SESS_U00268_7_0_1,U00268,SESS_U00268_7_0,2026-06-08 11:04:17,SU00268_7_SESS_U00268_7_0_1,P0463,6
CU00280_7_SESS_U00280_7_0_0,U00280,SESS_U00280_7_0,2026-06-08 11:29:05,SU00280_7_SESS_U00280_7_0_0,P0120,2
CU00294_7_SESS_U00294_7_0_0,U00294,SESS_U00294_7_0,2026-06-08 18:31:21,SU00294_7_SESS_U00294_7_0_0,P0004,3
CU00295_7_SESS_U00295_7_0_0,U00295,SESS_U00295_7_0,2026-06-08 10:21:21,SU00295_7_SESS_U00295_7_0_0,P0119,1
CU00298_7_SESS_U00298_7_0_0,U00298,SESS_U00298_7_0,2026-06-08 12:42:21,SU00298_7_SESS_U00298_7_0_0,P0276,8
CU00304_7_SESS_U00304_7_0_0,U00304,SESS_U00304_7_0,2026-06-08 17:04:23,SU00304_7_SESS_U00304_7_0_0,P0004,1
CU00306_7_SESS_U00306_7_0_0,U00306,SESS_U00306_7_0,2026-06-08 22:02:06,SU00306_7_SESS_U00306_7_0_0,P0036,1
CU00306_7_SESS_U00306_7_0_1,U00306,SESS_U00306_7_0,2026-06-08 19:32:22,SU00306_7_SESS_U00306_7_0_1,P0152,1
CU00307_7_SESS_U00307_7_0_0,U00307,SESS_U00307_7_0,2026-06-08 07:29:21,SU00307_7_SESS_U00307_7_0_0,P0002,1
CU00307_7_SESS_U00307_7_0_1,U00307,SESS_U00307_7_0,2026-06-08 11:43:10,SU00307_7_SESS_U00307_7_0_1,P0002,1
CU00314_7_SESS_U00314_7_0_2,U00314,SESS_U00314_7_0,2026-06-08 12:45:12,SU00314_7_SESS_U00314_7_0_2,P0310,1
CU00316_7_SESS_U00316_7_0_0,U00316,SESS_U00316_7_0,2026-06-08 09:57:21,SU00316_7_SESS_U00316_7_0_0,P0481,6
CU00316_7_SESS_U00316_7_1_0,U00316,SESS_U00316_7_1,2026-06-08 20:03:19,SU00316_7_SESS_U00316_7_1_0,P0005,1
CU00319_7_SESS_U00319_7_0_0,U00319,SESS_U00319_7_0,2026-06-08 12:57:14,SU00319_7_SESS_U00319_7_0_0,P0076,6
CU00321_7_SESS_U00321_7_0_0,U00321,SESS_U00321_7_0,2026-06-08 13:33:14,SU00321_7_SESS_U00321_7_0_0,P0126,2
CU00321_7_SESS_U00321_7_1_0,U00321,SESS_U00321_7_1,2026-06-08 22:20:14,SU00321_7_SESS_U00321_7_1_0,P0159,5
CU00330_7_SESS_U00330_7_0_0,U00330,SESS_U00330_7_0,2026-06-08 21:56:19,SU00330_7_SESS_U00330_7_0_0,P0381,1
CU00331_7_SESS_U00331_7_0_0,U00331,SESS_U00331_7_0,2026-06-08 15:55:23,SU00331_7_SESS_U00331_7_0_0,P0005,1
CU00331_7_SESS_U00331_7_1_1,U00331,SESS_U00331_7_1,2026-06-08 08:57:09,SU00331_7_SESS_U00331_7_1_1,P0002,2
CU00349_7_SESS_U00349_7_1_0,U00349,SESS_U00349_7_1,2026-06-08 12:42:16,SU00349_7_SESS_U00349_7_1_0,P0002,1
CU00349_7_SESS_U00349_7_1_1,U00349,SESS_U00349_7_1,2026-06-08 12:35:21,SU00349_7_SESS_U00349_7_1_1,P0002,1
CU00355_7_SESS_U00355_7_0_0,U00355,SESS_U00355_7_0,2026-06-08 22:44:21,SU00355_7_SESS_U00355_7_0_0,P0111,1
CU00357_7_SESS_U00357_7_0_2,U00357,SESS_U00357_7_0,2026-06-08 16:12:22,SU00357_7_SESS_U00357_7_0_2,P0038,1
CU00358_7_SESS_U00358_7_0_0,U00358,SESS_U00358_7_0,2026-06-08 08:23:10,SU00358_7_SESS_U00358_7_0_0,P0177,1
CU00361_7_SESS_U00361_7_0_1,U00361,SESS_U00361_7_0,2026-06-08 07:56:12,SU00361_7_SESS_U00361_7_0_1,P0075,1
CU00364_7_SESS_U00364_7_0_0,U00364,SESS_U00364_7_0,2026-06-08 16:40:25,SU00364_7_SESS_U00364_7_0_0,P0016,1
CU00370_7_SESS_U00370_7_1_0,U00370,SESS_U00370_7_1,2026-06-08 18:02:10,SU00370_7_SESS_U00370_7_1_0,P0263,1
CU00382_7_SESS_U00382_7_0_0,U00382,SESS_U00382_7_0,2026-06-08 09:06:11,SU00382_7_SESS_U00382_7_0_0,P0060,4
CU00382_7_SESS_U00382_7_0_1,U00382,SESS_U00382_7_0,2026-06-08 22:16:18,SU00382_7_SESS_U00382_7_0_1,P0149,1
CU00386_7_SESS_U00386_7_0_0,U00386,SESS_U00386_7_0,2026-06-08 16:48:22,SU00386_7_SESS_U00386_7_0_0,P0003,2
CU00390_7_SESS_U00390_7_0_0,U00390,SESS_U00390_7_0,2026-06-08 12:01:15,SU00390_7_SESS_U00390_7_0_0,P0110,6
CU00393_7_SESS_U00393_7_0_0,U00393,SESS_U00393_7_0,2026-06-08 16:25:15,SU00393_7_SESS_U00393_7_0_0,P0013,1
CU00394_7_SESS_U00394_7_0_0,U00394,SESS_U00394_7_0,2026-06-08 10:32:12,SU00394_7_SESS_U00394_7_0_0,P0023,3
CU00394_7_SESS_U00394_7_0_1,U00394,SESS_U00394_7_0,2026-06-08 10:53:22,SU00394_7_SESS_U00394_7_0_1,P0029,1
CU00398_7_SESS_U00398_7_0_0,U00398,SESS_U00398_7_0,2026-06-08 12:20:04,SU00398_7_SESS_U00398_7_0_0,P0006,1
CU00398_7_SESS_U00398_7_1_0,U00398,SESS_U00398_7_1,2026-06-08 09:52:06,SU00398_7_SESS_U00398_7_1_0,P0028,1
CU00398_7_SESS_U00398_7_1_1,U00398,SESS_U00398_7_1,2026-06-08 20:55:18,SU00398_7_SESS_U00398_7_1_1,P0006,4
CU00400_7_SESS_U00400_7_1_0,U00400,SESS_U00400_7_1,2026-06-08 17:28:16,SU00400_7_SESS_U00400_7_1_0,P0051,6
CU00402_7_SESS_U00402_7_0_0,U00402,SESS_U00402_7_0,2026-06-08 17:47:11,SU00402_7_SESS_U00402_7_0_0,P0397,1
CU00403_7_SESS_U00403_7_0_0,U00403,SESS_U00403_7_0,2026-06-08 13:07:25,SU00403_7_SESS_U00403_7_0_0,P0006,1
CU00429_7_SESS_U00429_7_0_0,U00429,SESS_U00429_7_0,2026-06-08 07:20:25,SU00429_7_SESS_U00429_7_0_0,P0001,1
CU00429_7_SESS_U00429_7_0_2,U00429,SESS_U00429_7_0,2026-06-08 09:14:15,SU00429_7_SESS_U00429_7_0_2,P0002,1
CU00430_7_SESS_U00430_7_0_0,U00430,SESS_U00430_7_0,2026-06-08 07:36:05,SU00430_7_SESS_U00430_7_0_0,P0092,1
CU00433_7_SESS_U00433_7_0_1,U00433,SESS_U00433_7_0,2026-06-08 14:10:08,SU00433_7_SESS_U00433_7_0_1,P0369,1
CU00443_7_SESS_U00443_7_0_1,U00443,SESS_U00443_7_0,2026-06-08 12:42:21,SU00443_7_SESS_U00443_7_0_1,P0002,1
CU00450_7_SESS_U00450_7_0_0,U00450,SESS_U00450_7_0,2026-06-08 17:25:22,SU00450_7_SESS_U00450_7_0_0,P0218,1
CU00450_7_SESS_U00450_7_0_1,U00450,SESS_U00450_7_0,2026-06-08 21:23:09,SU00450_7_SESS_U00450_7_0_1,P0046,2
CU00458_7_SESS_U00458_7_0_0,U00458,SESS_U00458_7_0,2026-06-08 07:47:13,SU00458_7_SESS_U00458_7_0_0,P0222,1
CU00462_7_SESS_U00462_7_0_1,U00462,SESS_U00462_7_0,2026-06-08 12:59:14,SU00462_7_SESS_U00462_7_0_1,P0421,1
CU00467_7_SESS_U00467_7_0_0,U00467,SESS_U00467_7_0,2026-06-08 12:39:24,SU00467_7_SESS_U00467_7_0_0,P0002,1
CU00467_7_SESS_U00467_7_0_1,U00467,SESS_U00467_7_0,2026-06-08 17:24:21,SU00467_7_SESS_U00467_7_0_1,P0592,8
CU00474_7_SESS_U00474_7_0_1,U00474,SESS_U00474_7_0,2026-06-08 15:52:04,SU00474_7_SESS_U00474_7_0_1,P0112,1
CU00474_7_SESS_U00474_7_1_0,U00474,SESS_U00474_7_1,2026-06-08 07:56:25,SU00474_7_SESS_U00474_7_1_0,P0003,1
CU00486_7_SESS_U00486_7_0_0,U00486,SESS_U00486_7_0,2026-06-08 18:34:18,SU00486_7_SESS_U00486_7_0_0,P0008,1
CU00487_7_SESS_U00487_7_0_0,U00487,SESS_U00487_7_0,2026-06-08 22:33:18,SU00487_7_SESS_U00487_7_0_0,P0186,1
CU00492_7_SESS_U00492_7_0_1,U00492,SESS_U00492_7_0,2026-06-08 11:18:17,SU00492_7_SESS_U00492_7_0_1,P0083,6
CU00495_7_SESS_U00495_7_0_0,U00495,SESS_U00495_7_0,2026-06-08 18:35:07,SU00495_7_SESS_U00495_7_0_0,P0072,1
CU00510_7_SESS_U00510_7_0_0,U00510,SESS_U00510_7_0,2026-06-08 16:13:16,SU00510_7_SESS_U00510_7_0_0,P0280,1
CU00526_7_SESS_U00526_7_0_0,U00526,SESS_U00526_7_0,2026-06-08 07:24:07,SU00526_7_SESS_U00526_7_0_0,P0181,1
CU00533_7_SESS_U00533_7_0_0,U00533,SESS_U00533_7_0,2026-06-08 21:33:05,SU00533_7_SESS_U00533_7_0_0,P0034,1
CU00534_7_SESS_U00534_7_0_0,U00534,SESS_U00534_7_0,2026-06-08 22:06:07,SU00534_7_SESS_U00534_7_0_0,P0186,1
CU00534_7_SESS_U00534_7_1_0,U00534,SESS_U00534_7_1,2026-06-08 16:35:05,SU00534_7_SESS_U00534_7_1_0,P0134,8
CU00537_7_SESS_U00537_7_0_0,U00537,SESS_U00537_7_0,2026-06-08 22:27:20,SU00537_7_SESS_U00537_7_0_0,P0155,3
